n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
256,1,RMP,optimized,0.0010377290018368512,7.740098226349801e-05,6.189101259224117e-05,0.0002477310044923797,0.0002728390245465562,0.00021794901113025844
256,2,RMP,baseline,0.002128882988472469,9.761702676769346e-05,7.981996168382466e-05,0.0007680999988224357,0.000351555019733496,0.0
256,2,RMP,optimized,0.001123285008361563,8.695197175256908e-05,7.246300810948014e-05,0.0002732150023803115,0.0002938060206361115,0.000228859978960827
256,3,RMP,baseline,0.002125664002960548,9.851997310761362e-05,8.487902232445776e-05,0.000801114016212523,0.00035168103931937367,0.0
256,3,RMP,optimized,0.001063539006281644,7.839297177270055e-05,6.167702667880803e-05,0.00024357199436053634,0.00031660297827329487,0.00022106502729002386
256,4,RMP,baseline,0.0023780790070304647,0.00010201901022810489,8.139401325024664e-05,0.0009440449939575046,0.00037292001070454717,0.0
256,4,RMP,optimized,0.0008348400006070733,6.71099842293188e-05,4.276697291061282e-05,0.00024325901176780462,0.00019768303900491446,0.00016450202383566648
256,5,RMP,baseline,0.0009629499982111156,4.702000296674669e-05,3.283598925918341e-05,0.00038513798790518194,0.00014252896653488278,0.0
256,5,RMP,optimized,0.0005639919982058927,4.68099897261709e-05,3.070200909860432e-05,0.0001406199880875647,0.00014375596947502345,0.00011708798410836607
256,6,RMP,baseline,0.0012690309958998114,6.371700146701187e-05,4.264604649506509e-05,0.00048097799299284816,0.0001949070137925446,0.0
256,6,RMP,optimized,0.0005294770089676604,6.083902553655207e-05,2.7148998924531043e-05,0.00011389398423489183,0.00013839003804605454,0.00011091100168414414
256,7,RMP,baseline,0.0010842400079127401,4.9929003580473363e-05,3.497497527860105e-05,0.00042317296902183443,0.00016258200048469007,0.0
256,7,RMP,optimized,0.000651744005153887,5.4796983022242785e-05,4.6158034820109606e-05,0.0001382000045850873,0.00018203500076197088,0.00013164304255042225
256,8,RMP,baseline,0.001099220011383295,6.465299520641565e-05,3.751798067241907e-05,0.0004230609774822369,0.00017168698832392693,0.0
256,8,RMP,optimized,0.0005462179979076609,5.685102951247245e-05,2.6944020646624267e-05,0.00011986996105406433,0.00014705803187098354,0.00011390997678972781
256,9,RMP,baseline,0.0011183689930476248,4.975900810677558e-05,3.3918971894308925e-05,0.0004086679546162486,0.00015924502804409713,0.0
256,9,RMP,optimized,0.0016080740024335682,0.00010564697731751949,7.676897803321481e-05,0.0003513870178721845,0.00047760103188920766,0.00038415900780819356
256,10,RMP,baseline,0.0014220640005078167,6.983400089666247e-05,5.3373019909486175e-05,0.0005180650186957791,0.000228885022806935,0.0
256,10,RMP,optimized,0.0008240799943450838,7.34530040062964e-05,4.8873014748096466e-05,0.00017611101793590933,0.0002478920068824664,0.00017127000319305807
256,11,RMP,baseline,0.0012380529951769859,6.0847014538012445e-05,4.4976972276344895e-05,0.0004664639855036512,0.00021826298325322568,0.0
256,11,RMP,optimized,0.0005872339970665053,5.5383017752319574e-05,3.368100442457944e-05,0.00013437999587040395,0.000141667973366566,0.00013928495172876865
256,12,RMP,baseline,0.0010747999913292006,6.101705366745591e-05,3.6711993743665516e-05,0.00041167798917740583,0.00018490501679480076,0.0
256,12,RMP,optimized,0.0006103579944465309,5.9999030781909823e-05,4.0336002712138e-05,0.00012576398148667067,0.00015304899716284126,0.00011768299737013876
256,13,RMP,baseline,0.0010482609941391274,4.7334018745459616e-05,3.687699791043997e-05,0.0003873559908242896,0.00014649199147243053,0.0
256,13,RMP,optimized,0.0006076510035200045,4.8035013605840504e-05,3.227104025427252e-05,0.00014796301547903568,0.00017363199731335044,0.00012104898632969707
256,14,RMP,baseline,0.0013177989894757047,6.776400550734252e-05,6.986100925132632e-05,0.0005215640121605247,0.00020791200222447515,0.0
256,14,RMP,optimized,0.000564779998967424,5.8837991673499346e-05,2.995695103891194e-05,0.00012155204603914171,0.00015388496103696525,0.00011626596096903086
256,15,RMP,baseline,0.0010386440117144957,4.925196117255837e-05,3.4172015148214996e-05,0.00041994098864961416,0.00015179402544163167,0.0
256,15,RMP,optimized,0.0005185579939279705,4.6591987484134734e-05,2.7982983738183975e-05,0.00011509397882036865,0.00013642899284604937,0.00011446002463344485
256,16,RMP,baseline,0.0011743830109480768,6.377001409418881e-05,4.5810011215507984e-05,0.00043652903696056455,0.00018145005742553622,0.0
256,16,RMP,optimized,0.0006229650025488809,5.9094963944517076e-05,3.145897062495351e-05,0.00016849098028615117,0.00015701702795922756,0.00012178102042526007
256,17,RMP,baseline,0.0013032789865974337,5.833302566315979e-05,4.392900154925883e-05,0.00046049202501308173,0.00020071302424184978,0.0
256,17,RMP,optimized,0.0005547759938053787,4.848398384638131e-05,3.7255987990647554e-05,0.00012431798677425832,0.00014097899838816375,0.00011917098890990019
256,18,RMP,baseline,0.0010760050063254312,6.0412014136090875e-05,4.447500396054238e-05,0.00041236499964725226,0.0001645549782551825,0.0
256,18,RMP,optimized,0.0005374120082706213,5.477500963024795e-05,2.727197716012597e-05,0.00011728897516150028,0.00014364600065164268,0.00011295700096525252
256,19,RMP,baseline,0.002134130001650192,0.00013089401181787252,9.123196650762111e-05,0.0007996219792403281,0.0003365409647813067,0.0
256,19,RMP,optimized,0.0010736279946286231,8.718304161448032e-05,6.425401079468429e-05,0.00025060397456400096,0.0002947939501609653,0.00022555400209967047
256,20,RMP,baseline,0.0021205329976510257,9.560401667840779e-05,0.0001063359813997522,0.0007962889940245077,0.0003299930249340832,0.0
256,20,RMP,optimized,0.0010980300139635801,9.06959903659299e-05,6.221895455382764e-05,0.0002487390156602487,0.00029860100767109543,0.00023137500102166086
256,21,RMP,baseline,0.0021420270059024915,9.670796862337738e-05,8.121303108055145e-05,0.0008141580183291808,0.00035452899464871734,0.0
256,21,RMP,optimized,0.0011550390045158565,9.380100527778268e-05,6.608403054997325e-05,0.0002689869870664552,0.0003348080354044214,0.00024121995375026017
256,22,RMP,baseline,0.0010269960039295256,5.99690101807937e-05,3.3889024052768946e-05,0.0004026730020996183,0.0001593699853401631,0.0
256,22,RMP,optimized,0.0005343130032997578,5.7200013543479145e-05,2.7430010959506035e-05,0.00011428698780946434,0.00014376098988577724,0.00011151797662023455
256,23,RMP,baseline,0.0010030510020442307,4.776999412570149e-05,3.9515012758783996e-05,0.0003824429732048884,0.0001641799753997475,0.0
256,23,RMP,optimized,0.0005172239907551557,4.538697248790413e-05,2.9000992071814835e-05,0.00011842099775094539,0.00013439005124382675,0.00011238302977290004
256,24,RMP,baseline,0.001028222992317751,5.8512989198789e-05,3.3485033782199025e-05,0.00040592101868242025,0.00015542499022558331,0.0
256,24,RMP,optimized,0.0005770910065621138,5.443395639304072e-05,3.0291004804894328e-05,0.0001394389837514609,0.0001510059810243547,0.00011654802074190229
256,25,RMP,baseline,0.0013298389967530966,7.769098738208413e-05,4.053901648148894e-05,0.0005089740152470767,0.00019165097910445184,0.0
256,25,RMP,optimized,0.0005166190094314516,4.4859989429824054e-05,2.769603452179581e-05,0.00011641200399026275,0.0001346689969068393,0.00011446804273873568
256,26,RMP,baseline,0.0011169180070282891,6.079698505345732e-05,3.913301043212414e-05,0.0004570760211208835,0.00016688700998201966,0.0
256,26,RMP,optimized,0.0005783749948022887,5.4687028750777245e-05,2.941199636552483e-05,0.0001407469972036779,0.0001463009975850582,0.00012822698045056313
256,27,RMP,baseline,0.0009970069950213656,4.785800410900265e-05,3.264404949732125e-05,0.0003862550074700266,0.00015031799557618797,0.0
256,27,RMP,optimized,0.0005249160021776333,4.571604949887842e-05,2.7868954930454493e-05,0.00012007399345748127,0.00013718199625145644,0.0001161790278274566
256,28,RMP,baseline,0.0011107890022685751,8.033904305193573e-05,4.014001751784235e-05,0.0004138119693379849,0.00017463197582401335,0.0
256,28,RMP,optimized,0.0006851579964859411,7.11250031599775e-05,3.435502003412694e-05,0.00017486503929831088,0.0001819670433178544,0.00013031295384280384
256,29,RMP,baseline,0.0016194680065382272,7.264100713655353e-05,6.529905658680946e-05,0.0005548469780478626,0.000270899006864056,0.0
256,29,RMP,optimized,0.0006468710053013638,7.9268982517533e-05,3.4909986425191164e-05,0.00014115497469902039,0.0001607519225217402,0.0001318669819738716
256,30,RMP,baseline,0.0021988740045344457,9.92280401987955e-05,8.109801274258643e-05,0.0008051600016187876,0.0003757969825528562,0.0
256,30,RMP,optimized,0.0010881769994739443,7.998503861017525e-05,6.478700379375368e-05,0.0002740969939623028,0.0002863300178432837,0.0002292529825353995
256,31,RMP,baseline,0.0010365680063841864,5.784496897831559e-05,3.460200969129801e-05,0.0003901370073435828,0.0001639260008232668,0.0
256,31,RMP,optimized,0.0005697199958376586,5.501200212165713e-05,3.234801988583058e-05,0.00012041701120324433,0.0001472750009270385,0.0001320570008829236
256,32,RMP,baseline,0.0013319070130819455,4.979896766599268e-05,5.099699774291366e-05,0.0004194019711576402,0.0003157579922117293,0.0
256,32,RMP,optimized,0.0006118559977039695,5.151999357622117e-05,4.840698966290802e-05,0.0001342970208497718,0.0001515599578851834,0.00013644000864587724
256,33,RMP,baseline,0.0010400290047982708,5.837900971528143e-05,3.4699958632700145e-05,0.00040107003587763757,0.00016062699432950467,0.0
256,33,RMP,optimized,0.000528197007952258,5.455700738821179e-05,2.7592002879828215e-05,0.0001136330101871863,0.00014199697761796415,0.00011246799840591848
256,34,RMP,baseline,0.002154656991478987,0.0001395619910908863,7.90319754742086e-05,0.0008079730032477528,0.0003605259844334796,0.0
256,34,RMP,optimized,0.0010108909918926656,8.02329886937514e-05,5.884502024855465e-05,0.00023951900948304683,0.0002670239919098094,0.00021808300516568124
256,35,RMP,baseline,0.0010930660064332187,6.081700848881155e-05,3.760300751309842e-05,0.0004381449689390138,0.00017468599253334105,0.0
256,35,RMP,optimized,0.0005562089936574921,5.754495214205235e-05,2.8736016247421503e-05,0.0001208340545417741,0.0001483910164097324,0.00011642195750027895
256,36,RMP,baseline,0.0011753550061257556,5.5518976296298206e-05,4.1549981688149273e-05,0.00044324803457129747,0.0002126990002579987,0.0
256,36,RMP,optimized,0.0008944330038502812,4.68299986096099e-05,2.816399501170963e-05,0.0002596909907879308,0.0002644960331963375,0.00011914600327145308
256,37,RMP,baseline,0.001150822005001828,6.384598964359611e-05,3.748698509298265e-05,0.00042546501208562404,0.00021611498959828168,0.0
256,37,RMP,optimized,0.0005685229989467189,5.6784963817335665e-05,2.882203261833638e-05,0.00012019200948998332,0.00014573500084225088,0.00011995999375358224
256,38,RMP,baseline,0.0023539749963674694,0.00011000098311342299,0.00010739595745690167,0.0008651610114611685,0.0004151800094405189,0.0
256,38,RMP,optimized,0.001090518999262713,8.149101631715894e-05,6.250795559026301e-05,0.0002515039959689602,0.00031117702019400895,0.0002308870170963928
256,39,RMP,baseline,0.0012142240011598915,7.907598046585917e-05,5.39110042154789e-05,0.00045890196633990854,0.00018651795107871294,0.0
256,39,RMP,optimized,0.0006407170003512874,7.468604599125683e-05,4.495600296650082e-05,0.00013495702296495438,0.00017023301916196942,0.00012903596507385373
256,40,RMP,baseline,0.0011170669895363972,5.100299313198775e-05,5.934202636126429e-05,0.0004418810422066599,0.0001707439951132983,0.0
256,40,RMP,optimized,0.0005571869987761602,4.80699964100495e-05,3.0161027098074555e-05,0.00012194103328511119,0.00015590399561915547,0.00011713500134646893
256,41,RMP,baseline,0.0010968889982905239,6.036400736775249e-05,3.849899803753942e-05,0.00043529202230274677,0.0001686719770077616,0.0
256,41,RMP,optimized,0.0005315440066624433,5.452097684610635e-05,2.8127004043199122e-05,0.00011864700354635715,0.00013978200149722397,0.00011248803639318794
256,42,RMP,baseline,0.0012492160021793097,5.791896546725184e-05,4.343697219155729e-05,0.0004962010279996321,0.00018760300008580089,0.0
256,42,RMP,optimized,0.0006609030097024515,5.058002716396004e-05,3.35520162479952e-05,0.0001913789747050032,0.00015441702271346003,0.00013432701234705746
256,43,RMP,baseline,0.0010809300001710653,5.860396777279675e-05,3.521904000081122e-05,0.0004070590221090242,0.00016704999143257737,0.0
256,43,RMP,optimized,0.0005725399969378486,5.513799260370433e-05,3.0777984648011625e-05,0.00012245296966284513,0.00016105698887258768,0.00011822603119071573
256,44,RMP,baseline,0.0019755289977183565,9.086004865821451e-05,7.362700125668198e-05,0.0007480219792341813,0.0003235030308132991,0.0
256,44,RMP,optimized,0.0011019560042768717,8.942102431319654e-05,6.493099499493837e-05,0.00024901902361307293,0.00028544795350171626,0.0002585210168035701
256,45,RMP,baseline,0.0011491789919091389,6.149495311547071e-05,5.174096440896392e-05,0.0004407419910421595,0.0001788440131349489,0.0
256,45,RMP,optimized,0.0006655489996774122,5.021998367737979e-05,3.1962001230567694e-05,0.00014185199688654393,0.00019236000662203878,0.0001515240001026541
256,46,RMP,baseline,0.0011006909917341545,5.281002086121589e-05,3.8584956200793386e-05,0.00042296301398891956,0.0001599429961061105,0.0
256,46,RMP,optimized,0.0006266960117500275,7.142906542867422e-05,3.145501250401139e-05,0.00013433798449113965,0.00016026300727389753,0.00013591595052275807
256,47,RMP,baseline,0.0010507459955988452,5.910203617531806e-05,3.2652984373271465e-05,0.00040150704444386065,0.00016184001287911087,0.0
256,47,RMP,optimized,0.000565921000088565,5.6900011259131134e-05,3.0404014978557825e-05,0.00012357599916867912,0.00015028200868982822,0.00012048902863170952
256,48,RMP,baseline,0.0010682590072974563,5.193697870709002e-05,3.512600960675627e-05,0.0004174140194663778,0.0001586799626238644,0.0
256,48,RMP,optimized,0.0005540779966395348,4.448604886420071e-05,4.907400580123067e-05,0.00012143600906711072,0.0001378279848722741,0.00012036800035275519
256,49,RMP,baseline,0.0011269120004726574,6.390899943653494e-05,3.5980992834083736e-05,0.0004542440001387149,0.0001693510275799781,0.0
256,49,RMP,optimized,0.0005680229951394722,5.9318001149222255e-05,2.8739028493873775e-05,0.00012250298459548503,0.00015066102787386626,0.0001225630403496325
256,50,RMP,baseline,0.001055155007634312,7.309899956453592e-05,3.621798532549292e-05,0.0004136829811614007,0.00015509099466726184,0.0
256,50,RMP,optimized,0.0005756549944635481,4.752600216306746e-05,3.034000110346824e-05,0.00014055203064344823,0.00014724403445143253,0.00012448597408365458
256,51,RMP,baseline,0.0009782880079001188,5.6043994845822453e-05,3.159402695018798e-05,0.0003871370281558484,0.00015041300503071398,0.0
256,51,RMP,optimized,0.000584360008360818,6.0300983022898436e-05,3.099002060480416e-05,0.00014074999489821494,0.00014913399354554713,0.0001193590578623116
256,52,RMP,baseline,0.0010318619897589087,4.932002048008144e-05,3.476603887975216e-05,0.0004177670052740723,0.00015397505194414407,0.0
256,52,RMP,optimized,0.0005130819918122143,4.5711014536209404e-05,2.9318005545064807e-05,0.00011659003212116659,0.00013481399219017476,0.00011283303319942206
256,53,RMP,baseline,0.0009996550070354715,5.64369693165645e-05,3.1736024538986385e-05,0.0003909290098818019,0.00015070002700667828,0.0
256,53,RMP,optimized,0.0008349239942617714,6.649801798630506e-05,4.160999378655106e-05,0.00021794198255520314,0.00022501801140606403,0.00016830496315378696
256,54,RMP,baseline,0.0010408360103610903,7.19900126568973e-05,4.3067033402621746e-05,0.00040095097210723907,0.00015166299999691546,0.0
256,54,RMP,optimized,0.0005818979989271611,4.7020017518661916e-05,2.968499029520899e-05,0.00014557102986145765,0.00015264397370629013,0.00011713601998053491
256,55,RMP,baseline,0.0011062359990319237,5.957997927907854e-05,6.24440290266648e-05,0.00042024001595564187,0.00016298299306072295,0.0
256,55,RMP,optimized,0.0005359470087569207,5.583999154623598e-05,2.8346985345706344e-05,0.00011785101378336549,0.00014626196934841573,0.00011330499546602368
256,56,RMP,baseline,0.0015161509945755824,5.051700281910598e-05,9.75900620687753e-05,0.0006302070105448365,0.00018395805091131479,0.0
256,56,RMP,optimized,0.0005896619986742735,5.0174028729088604e-05,3.100800677202642e-05,0.00014553799701388925,0.000150506995851174,0.00012121701729483902
256,57,RMP,baseline,0.001015932997688651,7.326998456846923e-05,3.353699867147952e-05,0.0003888309875037521,0.00015686498954892159,0.0
256,57,RMP,optimized,0.0007054540037643164,6.13000156590715e-05,4.575401544570923e-05,0.00014990198542363942,0.00016986402624752373,0.00017769902478903532
256,58,RMP,baseline,0.001079088993719779,5.7811979786492884e-05,3.463301982264966e-05,0.00043859700963366777,0.00016274600056931376,0.0
256,58,RMP,optimized,0.0005548469925997779,4.867897951044142e-05,3.5954974009655416e-05,0.0001215090014738962,0.00014937599189579487,0.00011526598245836794
256,59,RMP,baseline,0.0013325909967534244,5.771205178461969e-05,4.594100755639374e-05,0.0004909810377284884,0.00020884796686004847,0.0
256,59,RMP,optimized,0.00218076299643144,0.00013348202628549188,0.00015975694986991584,0.0004900829953840002,0.000605074965278618,0.0005435660132206976
256,60,RMP,baseline,0.0011898419907083735,6.243397365324199e-05,7.997899956535548e-05,0.00045665496145375073,0.00017511504120193422,0.0
256,60,RMP,optimized,0.0006612110009882599,7.328196079470217e-05,3.567499516066164e-05,0.00016076905012596399,0.00016896399029064924,0.00013504200614988804
256,61,RMP,baseline,0.0023090519971447065,0.00010067300172522664,8.553102088626474e-05,0.0008738899632589892,0.0003686540003400296,0.0
256,61,RMP,optimized,0.0012035370018566027,8.949202310759574e-05,8.340997737832367e-05,0.00027135800337418914,0.00030579097801819444,0.0002677430311450735
256,62,RMP,baseline,0.0010344320035073906,5.00860478496179e-05,3.656199260149151e-05,0.0004016000166302547,0.00016743601008784026,0.0
256,62,RMP,optimized,0.000510208003106527,4.5477994717657566e-05,2.859803498722613e-05,0.00011648397776298225,0.00013330798537936062,0.00011247402289882302
256,63,RMP,baseline,0.0016462410130770877,8.132599759846926e-05,6.520199531223625e-05,0.0006744140264345333,0.00028719898546114564,0.0
256,63,RMP,optimized,0.0008089530019788072,5.56239829165861e-05,6.177795876283199e-05,0.00018777005607262254,0.00020456295169424266,0.00019586198322940618
256,64,RMP,baseline,0.0010201539989793673,4.9635025789029896e-05,4.1051971493288875e-05,0.00039135095721576363,0.00015690902364440262,0.0
256,64,RMP,optimized,0.0005099010013509542,4.50639781774953e-05,2.775197208393365e-05,0.00011510003241710365,0.00013243504508864135,0.00011263604392297566
256,65,RMP,baseline,0.0010811749962158501,5.2189017878845334e-05,3.74460214516148e-05,0.00040497603185940534,0.0001694559759926051,0.0
256,65,RMP,optimized,0.0005116349930176511,4.534002800937742e-05,2.7426969609223306e-05,0.00011756298772525042,0.00013465600204654038,0.0001121010136557743
256,66,RMP,baseline,0.001050245002261363,4.8745961976237595e-05,3.533097333274782e-05,0.00042929494520649314,0.00015476904809474945,0.0
256,66,RMP,optimized,0.0004920200008200482,4.279898712411523e-05,2.55160266533494e-05,0.00011215699487365782,0.0001271200308110565,0.00011044500570278615
256,67,RMP,baseline,0.0018810160108841956,8.667097426950932e-05,7.229797483887523e-05,0.0006937680154806003,0.00032447896956000477,0.0
256,67,RMP,optimized,0.0010461519996169955,7.794298289809376e-05,0.0001766680070431903,0.0002237339795101434,0.00022902402270119637,0.00021781600662507117
256,68,RMP,baseline,0.0011220390006201342,5.0554037443362176e-05,3.7329038605093956e-05,0.0004027539835078642,0.00015993500710465014,0.0
256,68,RMP,optimized,0.0005801049992442131,4.65740158688277e-05,3.944999480154365e-05,0.00013200996909290552,0.00014442703104577959,0.0001311860396526754
256,69,RMP,baseline,0.0022459089959738776,9.343794954475015e-05,9.271199814975262e-05,0.0008691820112289861,0.0003618139890022576,0.0
256,69,RMP,optimized,0.0011379319912521169,8.35319806355983e-05,6.568898970726877e-05,0.0002619390143081546,0.000305988040054217,0.000266446964815259
256,70,RMP,baseline,0.0020933380001224577,9.413293446414173e-05,7.6751020969823e-05,0.000804797004093416,0.0003455170226516202,0.0
256,70,RMP,optimized,0.001055023996741511,7.953803287819028e-05,8.143801824189723e-05,0.00024059697170741856,0.0002821329835569486,0.00022283100406639278
256,71,RMP,baseline,0.0011125349992653355,5.265999061521143e-05,5.016398790758103e-05,0.0004262040019966662,0.00017538598331157118,0.0
256,71,RMP,optimized,0.0006010340002831072,4.730297951027751e-05,3.023796307388693e-05,0.00013418201706372201,0.00014478703087661415,0.00014379198546521366
256,72,RMP,baseline,0.0011186730116605759,5.2746981964446604e-05,3.859898424707353e-05,0.00042999800643883646,0.00016138399951159954,0.0
256,72,RMP,optimized,0.0005418740038294345,4.484003875404596e-05,2.8303024009801447e-05,0.00012191601854283363,0.00013331396621651947,0.0001153129996964708
256,73,RMP,baseline,0.0012060139997629449,5.5755997891537845e-05,3.9079037378542125e-05,0.0004938380297971889,0.0001844090293161571,0.0
256,73,RMP,optimized,0.0005719540058635175,4.881298809777945e-05,2.898002276197076e-05,0.00013108199345879257,0.00014696804282721132,0.00012334599159657955
256,74,RMP,baseline,0.0010463810031069443,5.247702938504517e-05,4.862502100877464e-05,0.0004104590479983017,0.00015541500761173666,0.0
256,74,RMP,optimized,0.0005685899959644303,4.8088011681102216e-05,3.153199213556945e-05,0.00013301600120030344,0.0001494189928052947,0.00011893500050064176
256,75,RMP,baseline,0.0012707849964499474,5.7456971262581646e-05,5.419798253569752e-05,0.0005061480187578127,0.00018047099001705647,0.0
256,75,RMP,optimized,0.0005399849906098098,4.6586981625296175e-05,2.8645023121498525e-05,0.00012002901348751038,0.00014110402844380587,0.00011708801321219653
256,76,RMP,baseline,0.001130460004787892,7.182397530414164e-05,3.782600106205791e-05,0.00041300202428828925,0.00016997099737636745,0.0
256,76,RMP,optimized,0.0018952140089822933,0.0002220360329374671,0.00011482297850307077,0.0003706029965542257,0.0005647579964715987,0.0004268759657861665
256,77,RMP,baseline,0.0010763809987111017,4.902499495074153e-05,3.5971024772152305e-05,0.00040829897625371814,0.00015988001541700214,0.0
256,77,RMP,optimized,0.0005731749988626689,5.48770185559988e-05,3.526608634274453e-05,0.0001356799912173301,0.00014570794883184135,0.00011744200310204178
256,78,RMP,baseline,0.0010345129994675517,5.8347024605609477e-05,3.55829979525879e-05,0.00039358799403999,0.0001814080314943567,0.0
256,78,RMP,optimized,0.0005243119958322495,5.547598993871361e-05,2.766102261375636e-05,0.00011338196054566652,0.00013951199071016163,0.00011191099474672228
256,79,RMP,baseline,0.001025774996378459,4.911900032311678e-05,3.544600622262806e-05,0.00040088596870191395,0.0001535110204713419,0.0
256,79,RMP,optimized,0.000516187006724067,4.500802606344223e-05,2.7295973268337548e-05,0.00011837802594527602,0.0001334179687546566,0.00011280101898591965
256,80,RMP,baseline,0.0010822830081451684,5.944404983893037e-05,4.2127008782699704e-05,0.00040463803452439606,0.00019981701916549355,0.0
256,80,RMP,optimized,0.0005517639947356656,5.446499562822282e-05,2.773798769339919e-05,0.00011525895388331264,0.00014097397797740996,0.00011447202996350825
256,81,RMP,baseline,0.0011483809939818457,5.213798431213945e-05,3.8924976252019405e-05,0.0004643780121114105,0.00016501094796694815,0.0
256,81,RMP,optimized,0.0005621670134132728,5.7322002248838544e-05,3.0042006983421743e-05,0.00013477196625899523,0.00013872896670363843,0.00012191406858619303
256,82,RMP,baseline,0.0010830629908014089,5.8421981520950794e-05,3.5169010516256094e-05,0.0004399559984449297,0.00016510701971128583,0.0
256,82,RMP,optimized,0.0005369920108933002,5.547699402086437e-05,2.8297989047132432e-05,0.0001175589713966474,0.00014225399354472756,0.00011355799506418407
256,83,RMP,baseline,0.002211929007899016,9.289402805734426e-05,8.214096305891871e-05,0.0008716149750398472,0.0003513269766699523,0.0
256,83,RMP,optimized,0.001039078997564502,7.992598693817854e-05,6.239202048163861e-05,0.0002486169832991436,0.00027486198814585805,0.00022214303317014128
256,84,RMP,baseline,0.001108982993173413,6.211997242644429e-05,4.41179727204144e-05,0.00043985598313156515,0.00017321800987701863,0.0
256,84,RMP,optimized,0.0005672989937011153,5.827295535709709e-05,2.9300019377842546e-05,0.0001234050141647458,0.00015553299454040825,0.00011751400597859174
256,85,RMP,baseline,0.0011378649942344055,5.0794988055713475e-05,3.637498593889177e-05,0.00042841999675147235,0.0001571130269439891,0.0
256,85,RMP,optimized,0.001057062007021159,8.299002365674824e-05,6.48030691081658e-05,0.00025551604630891234,0.0002792129816953093,0.00022586296836379915
256,86,RMP,baseline,0.0010926429968094453,5.9754951507784426e-05,3.520706377457827e-05,0.0004287370102247223,0.00017178201233036816,0.0
256,86,RMP,optimized,0.0005359040078474209,5.468599556479603e-05,2.9148999601602554e-05,0.00011518601968418807,0.0001447149843443185,0.00011195401020813733
256,87,RMP,baseline,0.002140862008673139,9.025400504469872e-05,7.60929542593658e-05,0.0008168619679054245,0.00034183202660642564,0.0
256,87,RMP,optimized,0.0010742590093286708,8.115899981930852e-05,6.172206485643983e-05,0.00025204896519426256,0.000279852029052563,0.0002512160281185061
256,88,RMP,baseline,0.0010397500009275973,5.972202052362263e-05,3.675898187793791e-05,0.00040323597204405814,0.00016211399633903056,0.0
256,88,RMP,optimized,0.0005651620012940839,5.661499744746834e-05,3.0418028472922742e-05,0.00013699197734240443,0.00014857597125228494,0.00011520402040332556
256,89,RMP,baseline,0.0011296339944237843,5.192800017539412e-05,5.376795888878405e-05,0.0004515490145422518,0.00016893300926312804,0.0
256,89,RMP,optimized,0.0005690590041922405,6.517997826449573e-05,3.033000393770635e-05,0.00012026501644868404,0.00013951498840469867,0.00011403000098653138
256,90,RMP,baseline,0.001165440000477247,6.25609973212704e-05,9.030498040374368e-05,0.00043215102050453424,0.00017069400928448886,0.0
256,90,RMP,optimized,0.0005990500067127869,5.803398380521685e-05,3.1239993404597044e-05,0.00012878600682597607,0.00017039000522345304,0.00012244793470017612
256,91,RMP,baseline,0.0010232700005872175,5.049999163020402e-05,3.769103204831481e-05,0.00039970998477656394,0.00015320602688007057,0.0
256,91,RMP,optimized,0.0005919219984207302,4.762499884236604e-05,3.02239932352677e-05,0.00013048597611486912,0.00014699899475090206,0.00013357399438973516
256,92,RMP,baseline,0.0010021189955295995,5.685799987986684e-05,3.270998422522098e-05,0.0003840359713649377,0.00015332005568780005,0.0
256,92,RMP,optimized,0.0005218909936957061,5.34940481884405e-05,2.6974972570315003e-05,0.00011546102177817374,0.00013965301332063973,0.0001110039884224534
256,93,RMP,baseline,0.0012069160002283752,5.7011013268493116e-05,4.1495979530736804e-05,0.0004893279983662069,0.0001779140147846192,0.0
256,93,RMP,optimized,0.000616585006355308,5.0565024139359593e-05,3.061503230128437e-05,0.00014534500951413065,0.0001495400065323338,0.00013172403851058334
256,94,RMP,baseline,0.001535679999506101,0.0001236320094903931,5.168597272131592e-05,0.0005321520002325997,0.0002512550272513181,0.0
256,94,RMP,optimized,0.00057899700186681,5.654200504068285e-05,3.1494026188738644e-05,0.00012560197501443326,0.0001473409793106839,0.00011872003960888833
256,95,RMP,baseline,0.0010472700087120757,4.9973998102359474e-05,4.398696182761341e-05,0.00042652701085899025,0.00015230300778057426,0.0
256,95,RMP,optimized,0.0005108029872644693,4.466803511604667e-05,2.8305017622187734e-05,0.00011724703654181212,0.00013230899639893323,0.00011162299779243767
256,96,RMP,baseline,0.0009932969987858087,5.7528974139131606e-05,3.9074060623534024e-05,0.00038656698598060757,0.00015257402264978737,0.0
256,96,RMP,optimized,0.0005743210058426484,5.9232028434053063e-05,2.9990012990310788e-05,0.00012871400394942611,0.00014979796833358705,0.00012260800576768816
256,97,RMP,baseline,0.0010358870058553293,5.0053989980369806e-05,3.605001256801188e-05,0.0004061539948452264,0.00016560299263801426,0.0
256,97,RMP,optimized,0.0005176900012884289,4.597302176989615e-05,2.8461014153435826e-05,0.00011840899242088199,0.00013544998364523053,0.00011143101437482983
256,98,RMP,baseline,0.0019410170061746612,9.465804032515734e-05,6.616703467443585e-05,0.0007884399819886312,0.0003108529926976189,0.0
256,98,RMP,optimized,0.0005721080087823793,5.847700231242925e-05,3.0292998417280614e-05,0.00012649297423195094,0.00015568594972137362,0.00011594599345698953
