n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
512,7,gOMP,optimized,0.0002504149997548666,3.578699761419557e-05,5.3332001698436216e-05,8.135000098263845e-05,2.7731002774089575e-05,0.0
512,8,gOMP,baseline,0.0006815809974796139,3.778299651457928e-05,9.846099783317186e-05,0.00024028700499911793,0.00010932000441243872,0.0
512,8,gOMP,optimized,0.00028704099895549007,3.8586997106904164e-05,6.155800292617641e-05,9.531999967293814e-05,3.335799920023419e-05,0.0
512,9,gOMP,baseline,0.000522343998454744,3.984900104114786e-05,7.152199759730138e-05,0.00019831600366160274,5.2668998250737786e-05,0.0
512,9,gOMP,optimized,0.00026042700119432993,3.723300324054435e-05,5.634800254483707e-05,8.838899884722196e-05,2.816899723256938e-05,0.0
512,10,gOMP,baseline,0.0004673990006267559,3.133900827378966e-05,6.514500273624435e-05,0.00017298999955528416,4.158799856668338e-05,0.0
512,10,gOMP,optimized,0.00031943800058797933,3.774399738176726e-05,8.448999869870022e-05,9.967700316337869e-05,3.9226004446391016e-05,0.0
512,11,gOMP,baseline,0.0005055410001659766,4.0014998376136646e-05,6.867999763926491e-05,0.00018554999769548886,5.237699588178657e-05,0.0
512,11,gOMP,optimized,0.00027956999838352203,4.3291998736094683e-05,5.498899190570228e-05,9.99590010906104e-05,3.0123999749775976e-05,0.0
512,12,gOMP,baseline,0.000553415000467794,3.770600233110599e-05,8.448500739177689e-05,0.00020685500567196868,5.325199890648946e-05,0.0
512,12,gOMP,optimized,0.00029814200024702586,4.613200144376606e-05,7.02439974702429e-05,9.574700015946291e-05,3.074700362049043e-05,0.0
512,13,gOMP,baseline,0.000496450000355253,3.781700070248917e-05,7.435099905706011e-05,0.00018030000137514435,4.852000347455032e-05,0.0
512,13,gOMP,optimized,0.0002458790004311595,3.6566001654136926e-05,5.384700125432573e-05,8.096899546217173e-05,2.7035999664803967e-05,0.0
512,14,gOMP,baseline,0.0006759989992133342,4.056499892612919e-05,0.00010687399480957538,0.0002670720059541054,6.21819963271264e-05,0.0
512,14,gOMP,optimized,0.0003205070024705492,3.6772002204088494e-05,7.309099601116031e-05,0.00010395899880677462,3.7284997233655304e-05,0.0
512,15,gOMP,baseline,0.0005023090016038623,3.9340000512311235e-05,6.84709993947763e-05,0.00018753599943011068,5.2262996177887544e-05,0.0
512,15,gOMP,optimized,0.00024079799914034083,3.6459001421462744e-05,4.978000288247131e-05,8.139000419760123e-05,2.682300328160636e-05,0.0
512,16,gOMP,baseline,0.0004979010009265039,3.614100569393486e-05,7.028500112937763e-05,0.00018723500397754833,4.679199992096983e-05,0.0
512,16,gOMP,optimized,0.00025972799994633533,3.557000309228897e-05,5.5321997933788225e-05,8.87829992279876e-05,3.0107003112789243e-05,0.0
512,17,gOMP,baseline,0.0005149620010342915,3.8869999116286635e-05,7.027399624348618e-05,0.00019394899209146388,5.037699520471506e-05,0.0
512,17,gOMP,optimized,0.0002517020002414938,4.148600419284776e-05,5.283000064082444e-05,8.101999628706835e-05,2.8126003599027172e-05,0.0
512,18,gOMP,baseline,0.0005587880004895851,3.671999729704112e-05,8.919100218918175e-05,0.00020429500364116393,5.399500150815584e-05,0.0
512,18,gOMP,optimized,0.0004588740011968184,0.00010835400098585524,9.141600094153546e-05,0.00013481699716066942,4.718999480246566e-05,0.0
512,19,gOMP,baseline,0.0004917359983664937,3.834000744973309e-05,6.717900032526813e-05,0.0001844159996835515,4.881799759459682e-05,0.0
512,19,gOMP,optimized,0.00030788900039624423,5.081300332676619e-05,7.222999920486473e-05,9.657499322202057e-05,3.327499871375039e-05,0.0
