measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.1875,7,Improved-gOMP,optimized,0.0014101099986874033,2.140099968528375e-05,0.0007910140011517797,0.00025348999770358205,3.625900353654288e-05,0.00011700600225594826
0.1875,8,Improved-gOMP,baseline,0.0016313619998982176,1.8025999452220276e-05,0.0011223049950785935,0.00011926000297535211,2.372299786657095e-05,0.00012598799730767496
0.1875,8,Improved-gOMP,optimized,0.0008232159998442512,1.7472993931733072e-05,0.0004879690022789873,0.00017761199706001207,2.8862003091489896e-05,2.4040018615778536e-06
0.1875,9,Improved-gOMP,baseline,0.0026907930005108938,2.2091000573709607e-05,0.001814176001062151,0.00015806199735379778,2.738300827331841e-05,0.00036119499418418854
0.1875,9,Improved-gOMP,optimized,0.0014852400017844047,3.6167002690490335e-05,0.0006343610002659261,0.00024781300089671277,4.033199729747139e-05,0.0003893909997714218
0.1875,10,Improved-gOMP,baseline,0.002353260999370832,2.0196002878947183e-05,0.001561421999213053,0.00014314600775833242,2.6920002710539848e-05,0.0003274229929957073
0.1875,10,Improved-gOMP,optimized,0.0013884910003980622,1.8832004570867866e-05,0.0005760400053986814,0.0002213279985880945,3.129200194962323e-05,0.00039244799700099975
0.1875,11,Improved-gOMP,baseline,0.002375375999690732,2.3740991309750825e-05,0.001566524002555525,0.00014459600060945377,2.8024001949233934e-05,0.0002953570001409389
0.1875,11,Improved-gOMP,optimized,0.0010378829974797554,2.109999695676379e-05,0.0005431999925349373,0.0002037009980995208,2.9759001336060464e-05,9.625300299376249e-05
0.1875,12,Improved-gOMP,baseline,0.0022216200013644993,2.0874002075288445e-05,0.0014670160053356085,0.00014496400035568513,2.6257002900820225e-05,0.00028504500005510636
0.1875,12,Improved-gOMP,optimized,0.0007219580002129078,1.543700636830181e-05,0.00041795499419094995,0.00016568300270591862,2.316699828952551e-05,2.1839987311977893e-06
0.1875,13,Improved-gOMP,baseline,0.001966320000065025,2.0689993107225746e-05,0.001355829994281521,0.00014042999828234315,2.7712001610780135e-05,0.00014483499762718566
0.1875,13,Improved-gOMP,optimized,0.0010268650003126822,1.8665996321942657e-05,0.0005251960028545,0.00022026199803804047,2.9184000595705584e-05,9.512599717709236e-05
0.1875,14,Improved-gOMP,baseline,0.0019358990030013956,1.9960996723966673e-05,0.001374569004838122,0.00013581700113718398,2.5844998162938282e-05,0.00011743600043701008
0.1875,14,Improved-gOMP,optimized,0.0010159550001844764,1.783899642759934e-05,0.0005432699945231434,0.00019884300490957685,3.115000436082482e-05,0.0001000500051304698
0.1875,15,Improved-gOMP,baseline,0.0024170010001398623,2.290200427523814e-05,0.0016236650008067954,0.00015396999879158102,2.946699532913044e-05,0.0002012510012718849
0.1875,15,Improved-gOMP,optimized,0.0013707460020668805,2.1728996216552332e-05,0.0005731479977839626,0.00022725399685441516,3.246100459364243e-05,0.000375737996364478
0.1875,16,Improved-gOMP,baseline,0.0023426410007232334,2.0596002286765724e-05,0.0015678700001444668,0.00014615800319006667,2.9536000511143357e-05,0.0002969840061268769
0.1875,16,Improved-gOMP,optimized,0.0009643030025472399,1.7783000657800585e-05,0.0005042670018156059,0.00019897699894499965,2.7057001716457307e-05,9.468999996897765e-05
0.1875,17,Improved-gOMP,baseline,0.0021012389988754876,2.371800655964762e-05,0.0014903519986546598,0.0001428239957022015,2.9869006539229304e-05,0.00012978500308236107
0.1875,17,Improved-gOMP,optimized,0.0009543409978505224,2.057000165223144e-05,0.0004864289985562209,0.00018871700012823567,4.289299977244809e-05,9.337000665254891e-05
0.1875,18,Improved-gOMP,baseline,0.0018921440023405012,1.9221002730773762e-05,0.0013484859991876874,0.000134828998852754,2.4976990971481428e-05,0.00011406600242480636
0.1875,18,Improved-gOMP,optimized,0.0005973480001557618,1.218199759023264e-05,0.00034459299786249176,0.00014014200496603735,1.871200220193714e-05,2.0039988157805055e-06
0.1875,19,Improved-gOMP,baseline,0.0018831320012395736,2.247800148325041e-05,0.001311491992964875,0.00013038600081927143,2.6829005946638063e-05,0.00011726900265784934
0.1875,19,Improved-gOMP,optimized,0.0007398500019917265,1.6294001397909597e-05,0.00041988799785031006,0.0001618879978195764,2.4199998733820394e-05,2.2080057533457875e-06
0.25,0,Improved-gOMP,baseline,0.00256851199810626,2.6852005248656496e-05,0.0017296200021519326,0.00017285400463151745,3.55280026269611e-05,0.0003015550028067082
0.25,0,Improved-gOMP,optimized,0.00137092200020561,2.704500366235152e-05,0.0006007730044075288,0.0002335679964744486,4.599600288202055e-05,0.0002893940036301501
0.25,1,Improved-gOMP,baseline,0.002189077000366524,2.1526993805309758e-05,0.001582011998834787,0.00014400000145542435,2.7586007490754128e-05,0.00013165100244805217
0.25,1,Improved-gOMP,optimized,0.0013900189987907652,5.1940001867478713e-05,0.0007465120033884887,0.0002452849985274952,3.54289986717049e-05,0.0001270400025532581
0.25,2,Improved-gOMP,baseline,0.002806354001222644,2.8819998988183215e-05,0.001813824004784692,0.0002038649981841445,4.427599924383685e-05,0.0003324269964650739
0.25,2,Improved-gOMP,optimized,0.00082391199975973,1.88530029845424e-05,0.00047941299999365583,0.00018723900939221494,2.758000118774362e-05,2.396001946181059e-06
0.25,3,Improved-gOMP,baseline,0.0029513900008169003,2.1680996724171564e-05,0.0019659450081235263,0.00023243800023919903,4.0996004827320576e-05,0.000398611999116838
0.25,3,Improved-gOMP,optimized,0.001301329000853002,2.1816005755681545e-05,0.000590976000239607,0.00023516600049333647,3.2941003155428916e-05,0.000171851999766659
0.25,4,Improved-gOMP,baseline,0.002083647999825189,2.394999683019705e-05,0.0014642389978689607,0.00014462199760600924,3.0746999982511625e-05,0.0001399169887008611
0.25,4,Improved-gOMP,optimized,0.0008033820013224613,1.803099803510122e-05,0.0004656529963540379,0.00017861699598142877,3.0118997528916225e-05,2.177996066166088e-06
0.25,5,Improved-gOMP,baseline,0.0023228210011438932,2.542499714763835e-05,0.001612322997971205,0.00016063899602158926,3.265200211899355e-05,0.00013620900426758453
0.25,5,Improved-gOMP,optimized,0.0013372809989959933,2.060700353467837e-05,0.0006124949977674987,0.00036669399560196325,3.774000288103707e-05,0.0001511250011390075
0.25,6,Improved-gOMP,baseline,0.0023755099973641336,2.882999979192391e-05,0.00157549099822063,0.00015977599468897097,2.945600135717541e-05,0.00031015700005809776
0.25,6,Improved-gOMP,optimized,0.002116102998115821,2.147000122931786e-05,0.0008985920030681882,0.0002595510013634339,4.1262999729951844e-05,0.0007150140008889139
0.25,7,Improved-gOMP,baseline,0.0024328479994437657,2.2682001144858077e-05,0.0017499129935458768,0.00017364399900543503,3.3586995414225385e-05,0.0001427890056220349
0.25,7,Improved-gOMP,optimized,0.0011400789990148041,2.1145999198779464e-05,0.0005537220022233669,0.00021953200484858826,4.7827001253608614e-05,0.00015219799752230756
0.25,8,Improved-gOMP,baseline,0.002049397000519093,2.3428001441061497e-05,0.001461593998101307,0.00014368399570230395,2.9236998670967296e-05,0.0001195030017697718
0.25,8,Improved-gOMP,optimized,0.0009987119992729276,2.119200144079514e-05,0.0005130149984324817,0.0001992840007005725,2.9969003662699834e-05,9.689600119600073e-05
0.25,9,Improved-gOMP,baseline,0.001875687998108333,1.9781000446528196e-05,0.0012845060082327109,0.00013193300037528388,2.5614001060603186e-05,0.000162357999215601
0.25,9,Improved-gOMP,optimized,0.0012409800001478288,2.2085998352849856e-05,0.0006501910029328428,0.00022982900190982036,3.997400199295953e-05,0.00012657800107263029
0.25,10,Improved-gOMP,baseline,0.003093354000156978,2.4047996703302488e-05,0.0022831900023447815,0.0001533030008431524,3.156000093440525e-05,0.0003144190013699699
0.25,10,Improved-gOMP,optimized,0.0013672899985976983,2.215999847976491e-05,0.0005477569939102978,0.000211844002478756,3.115200161118992e-05,0.00041417599641135894
0.25,11,Improved-gOMP,baseline,0.002344530999835115,2.157800190616399e-05,0.0015595460026816,0.0001488819980295375,2.7842997951665893e-05,0.0003143249996355735
0.25,11,Improved-gOMP,optimized,0.001021957999910228,1.897400215966627e-05,0.000550176999240648,0.00019980000070063397,2.942300125141628e-05,9.786700320546515e-05
0.25,12,Improved-gOMP,baseline,0.002419412001472665,2.5972996809286997e-05,0.0017488339908595663,0.00014813700181548484,3.341700721648522e-05,0.0001500670041423291
0.25,12,Improved-gOMP,optimized,0.0007742660018266179,1.9527004042174667e-05,0.0004402189988468308,0.00017830199794843793,2.765300450846553e-05,2.444008714519441e-06
0.25,13,Improved-gOMP,baseline,0.0025426629981666338,2.433800182188861e-05,0.0016798639990156516,0.0001574549933138769,2.9998998797964305e-05,0.00033972199526033364
0.25,13,Improved-gOMP,optimized,0.0009299699995608535,1.8637001630850136e-05,0.0004800909991899971,0.00018557600924395956,2.9283004550961778e-05,9.546699584461749e-05
