coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
gaussian,83,Improved-gOMP,baseline,0.0037388909986475483,5.0865026423707604e-05,0.002881567008444108,0.00027358798251952976,7.05720012774691e-05,7.127993740141392e-06
gaussian,83,Improved-gOMP,optimized,0.002181376999942586,4.434000584296882e-05,0.0012664399982895702,0.00045482000859919935,0.0001009170082397759,5.8019941207021475e-06
gaussian,84,Improved-gOMP,baseline,0.005386474993429147,5.5984986829571426e-05,0.0037545620143646374,0.0003654689935501665,8.657798753120005e-05,0.0003723530244315043
gaussian,84,Improved-gOMP,optimized,0.0028458970045903698,4.8290021368302405e-05,0.0015388000174425542,0.0005818759964313358,7.676299719605595e-05,0.00024241000937763602
gaussian,85,Improved-gOMP,baseline,0.003101225011050701,4.292998346500099e-05,0.0019944459781982005,0.0002200659946538508,4.8017987865023315e-05,0.00031019099697005004
gaussian,85,Improved-gOMP,optimized,0.0016608830046607181,3.5012009902857244e-05,0.000762983996537514,0.00035779101017396897,5.196199344936758e-05,0.00023077397781889886
gaussian,86,Improved-gOMP,baseline,0.003037974995095283,3.4774988307617605e-05,0.002133844987838529,0.00019035198783967644,4.2310013668611646e-05,0.00018164100765716285
gaussian,86,Improved-gOMP,optimized,0.0017187009943882003,2.8382011805661023e-05,0.0009303129918407649,0.00034280399268027395,5.431802128441632e-05,0.00014461895625572652
gaussian,87,Improved-gOMP,baseline,0.00551597100275103,6.269998266361654e-05,0.003971464015194215,0.00034324500302318484,9.634600428398699e-05,0.0003571919951355085
gaussian,87,Improved-gOMP,optimized,0.0028589729918166995,7.690000347793102e-05,0.0014362439542310312,0.0005888810119358823,9.338598465546966e-05,0.00031750701600685716
gaussian,88,Improved-gOMP,baseline,0.003980116001912393,4.556197382044047e-05,0.0028260190156288445,0.00023520301328971982,5.972798680886626e-05,0.00022984397946856916
gaussian,88,Improved-gOMP,optimized,0.0015878319973126054,3.083201590925455e-05,0.0008146159816533327,0.0003154190053464845,5.02179900649935e-05,0.00015963197802193463
gaussian,89,Improved-gOMP,baseline,0.0037435690028360114,3.682999522425234e-05,0.0023971649789018556,0.0002137709961971268,6.792900967411697e-05,0.0005861770041519776
gaussian,89,Improved-gOMP,optimized,0.0024391810002271086,3.5725999623537064e-05,0.0007597530056955293,0.00033332902239635587,5.805898399557918e-05,0.0010179070086451247
gaussian,90,Improved-gOMP,baseline,0.005521036990103312,5.6607997976243496e-05,0.003943339019315317,0.00037130099372006953,9.8794000223279e-05,0.0003230359870940447
gaussian,90,Improved-gOMP,optimized,0.0017993200017372146,4.229902697261423e-05,0.0010998309880960733,0.0003693120088428259,6.213702727109194e-05,4.330999217927456e-06
gaussian,91,Improved-gOMP,baseline,0.005600794989732094,6.162001227494329e-05,0.003902413009200245,0.0003823999868473038,0.00011157403059769422,0.00035763798223342746
gaussian,91,Improved-gOMP,optimized,0.0026348170067649335,4.685299063567072e-05,0.0013184449926484376,0.0005389820144046098,8.439901284873486e-05,0.0003455940168350935
gaussian,92,Improved-gOMP,baseline,0.0048329300043405965,5.4468007874675095e-05,0.0034770959900924936,0.0003754499921342358,7.916601316537708e-05,0.00022562799858860672
gaussian,92,Improved-gOMP,optimized,0.0012392939970595762,2.7166999643668532e-05,0.0006947580113774166,0.0002764739911071956,4.898299812339246e-05,3.2640091376379132e-06
gaussian,93,Improved-gOMP,baseline,0.004433315989444964,0.00015698600327596068,0.0029383829823927954,0.0002305189991602674,5.896197399124503e-05,0.0005495050136232749
gaussian,93,Improved-gOMP,optimized,0.0019006080110557377,4.366799839772284e-05,0.0008086829911917448,0.0003182929940521717,5.284501821734011e-05,0.00043960999755654484
gaussian,94,Improved-gOMP,baseline,0.0036047159956069663,3.319699317216873e-05,0.0024965299817267805,0.00030551699455827475,5.175803380552679e-05,0.00021979799203108996
gaussian,94,Improved-gOMP,optimized,0.0016029679973144084,3.2620984711684287e-05,0.000817199979792349,0.0003079409943893552,7.110698788892478e-05,0.00015443899610545486
gaussian,95,Improved-gOMP,baseline,0.010771244007628411,9.049495565705001e-05,0.0070787579752504826,0.000639920006506145,0.00019446299120318145,0.0015282589884009212
gaussian,95,Improved-gOMP,optimized,0.004260283007170074,0.00012819698895327747,0.002576419006800279,0.0007180520187830552,0.0001462829823140055,0.00020967499585822225
gaussian,96,Improved-gOMP,baseline,0.0030175129941198975,4.714101669378579e-05,0.0022427770163631067,0.00020306202350184321,5.477099330164492e-05,4.8119836719706655e-06
gaussian,96,Improved-gOMP,optimized,0.001082087997929193,2.625699562486261e-05,0.0006062590109650046,0.00025957201432902366,4.1993000195361674e-05,3.200009814463556e-06
gaussian,97,Improved-gOMP,baseline,0.002699115007999353,3.9328006096184254e-05,0.0018065450130961835,0.00017950599431060255,4.038999031763524e-05,0.00023324000358115882
gaussian,97,Improved-gOMP,optimized,0.0014794309972785413,2.7350994059816003e-05,0.000776563014369458,0.00030820599931757897,4.592402547132224e-05,0.0001476700126659125
gaussian,98,Improved-gOMP,baseline,0.0033681049972074106,3.527099033817649e-05,0.0023806040117051452,0.00020843700622208416,5.007500294595957e-05,0.00024039499112404883
gaussian,98,Improved-gOMP,optimized,0.001972333004232496,6.792500789742917e-05,0.0010112410091096535,0.00037021300522610545,6.311299512162805e-05,0.00017114101501647383
gaussian,99,Improved-gOMP,baseline,0.0032468599965795875,3.642200317699462e-05,0.002303354995092377,0.00021457600814756006,6.619302439503372e-05,0.0001778439909685403
gaussian,99,Improved-gOMP,optimized,0.0009941419993992895,2.9250993975438178e-05,0.0005724680231651291,0.00021264099632389843,4.051900759804994e-05,2.6720226742327213e-06
gaussian,100,Improved-gOMP,baseline,0.0037869420048082247,3.1535018933936954e-05,0.0025702880084281787,0.00023550601326860487,4.37310227425769e-05,0.0004814770072698593
gaussian,100,Improved-gOMP,optimized,0.0018384519935352728,3.145399386994541e-05,0.0008351060096174479,0.0003288099978817627,5.4002986871637404e-05,0.00038151201442815363
gaussian,101,Improved-gOMP,baseline,0.0036461859999690205,4.308698407839984e-05,0.0023473469773307443,0.00026308400265406817,6.744901475030929e-05,0.000405341008445248
gaussian,101,Improved-gOMP,optimized,0.0017473529878770933,4.438200267031789e-05,0.0008220270101446658,0.00033966398041229695,0.00012407700705807656,0.00017397703777533025
gaussian,102,Improved-gOMP,baseline,0.008108903013635427,9.025803592521697e-05,0.005922513009863906,0.0004891900171060115,0.00015134502609726042,0.00045526798930950463
gaussian,102,Improved-gOMP,optimized,0.002272853991598822,5.706801312044263e-05,0.0010978649952448905,0.0004331810196163133,7.966101111378521e-05,0.00025502199423499405
gaussian,103,Improved-gOMP,baseline,0.005078597998362966,6.755402137059718e-05,0.003466349982772954,0.0003849340137094259,8.474102651234716e-05,0.0003955739812226966
gaussian,103,Improved-gOMP,optimized,0.00258977799967397,4.066198016516864e-05,0.001359189991489984,0.0005617499991785735,8.434199844487011e-05,0.000199715985218063
gaussian,104,Improved-gOMP,baseline,0.003200120001565665,4.189700121060014e-05,0.0022728650219505653,0.00021963701874483377,5.664101627189666e-05,0.00018579101015347987
gaussian,104,Improved-gOMP,optimized,0.0011465300049167126,2.5884975912049413e-05,0.0006445929902838543,0.0002686780208023265,3.883198951371014e-05,4.32998058386147e-06
gaussian,105,Improved-gOMP,baseline,0.004885471003944986,5.821399099659175e-05,0.0033068510092562065,0.0003099809982813895,6.668799323961139e-05,0.0003480090090306476
gaussian,105,Improved-gOMP,optimized,0.002717647992540151,4.6374014345929027e-05,0.0013979369978187606,0.000553325007786043,8.693798736203462e-05,0.0003101099864579737
gaussian,106,Improved-gOMP,baseline,0.006479121002485044,5.8766992879100144e-05,0.0043568889814196154,0.00037560197233688086,8.897799125406891e-05,0.0008415539778070524
gaussian,106,Improved-gOMP,optimized,0.0025521029892843217,5.2189992857165635e-05,0.0012960400053998455,0.0004735619731945917,7.783003093209118e-05,0.0003121210029348731
gaussian,107,Improved-gOMP,baseline,0.004777144000399858,5.4279007599689066e-05,0.0032438210037071258,0.0003179729974362999,0.0001038810150930658,0.0005346070101950318
gaussian,107,Improved-gOMP,optimized,0.001717273989925161,3.769301110878587e-05,0.0008149810164468363,0.0003341449919389561,5.8416015235707164e-05,0.00026210198120679706
gaussian,108,Improved-gOMP,baseline,0.0027977910067420453,3.0867973691783845e-05,0.0019265479786554351,0.00020007998682558537,6.730800669174641e-05,0.00017808999109547585
gaussian,108,Improved-gOMP,optimized,0.00144771600025706,2.7787027647718787e-05,0.0007183739799074829,0.0003263789840275422,5.0615009968169034e-05,0.0001461990032112226
gaussian,109,Improved-gOMP,baseline,0.00526618400181178,6.005098111927509e-05,0.0037424589681904763,0.00038448501436505467,9.020397556014359e-05,0.00031908098026178777
gaussian,109,Improved-gOMP,optimized,0.0019792750099441037,4.445400554686785e-05,0.0011835000186692923,0.00043244702101219445,7.646401354577392e-05,5.049994797445834e-06
gaussian,110,Improved-gOMP,baseline,0.0038348249945556745,5.0650996854528785e-05,0.0029009630088694394,0.0002795260224957019,7.173400081228465e-05,1.0884978109970689e-05
gaussian,110,Improved-gOMP,optimized,0.0026672710082493722,5.0295013352297246e-05,0.0013759039720753208,0.0005102089780848473,8.011498721316457e-05,0.0003377159737283364
gaussian,111,Improved-gOMP,baseline,0.003288602994871326,5.436800711322576e-05,0.0024714390019653365,0.00021108699729666114,5.4962001740932465e-05,8.5429783212021e-06
gaussian,111,Improved-gOMP,optimized,0.0019608080037869513,4.7398003516718745e-05,0.0011150999926030636,0.00047553198237437755,7.936498150229454e-05,4.585017450153828e-06
gaussian,112,Improved-gOMP,baseline,0.005120475005242042,5.727801180910319e-05,0.0036567209899658337,0.00035299900628160685,8.532902575097978e-05,0.00034068601962644607
gaussian,112,Improved-gOMP,optimized,0.0028271880000829697,5.1633993280120194e-05,0.001463995999074541,0.0005233640113146976,9.92929853964597e-05,0.00032944399572443217
gaussian,113,Improved-gOMP,baseline,0.006321624998236075,6.868899799883366e-05,0.004272781006875448,0.0003464270121185109,0.00010448398825246841,0.00085494302038569
gaussian,113,Improved-gOMP,optimized,0.0021846839954378083,4.500600334722549e-05,0.0011070390028180555,0.0004429239925229922,6.573600694537163e-05,0.00026222899032291025
gaussian,114,Improved-gOMP,baseline,0.005707944990717806,7.524300599470735e-05,0.004087377994437702,0.00036652901326306164,8.48540075821802e-05,0.0003999600012321025
gaussian,114,Improved-gOMP,optimized,0.002432346998830326,4.9534981371834874e-05,0.0013107570266583934,0.00046892501995898783,7.902200741227716e-05,0.00024361498071812093
gaussian,115,Improved-gOMP,baseline,0.003601064992835745,4.54900145996362e-05,0.0023266299976967275,0.00024230800045188516,5.510600749403238e-05,0.0004061610088683665
gaussian,115,Improved-gOMP,optimized,0.001748818001942709,5.374701868277043e-05,0.0010395989957032725,0.0003196480101905763,0.00011472799815237522,5.1349925342947245e-06
gaussian,116,Improved-gOMP,baseline,0.0036722240038216114,3.2154013752005994e-05,0.002437404007650912,0.0002458829985698685,6.224401295185089e-05,0.00045651497202925384
gaussian,116,Improved-gOMP,optimized,0.0015512190002482384,2.9857998015359044e-05,0.0007715560059295967,0.0003270359738962725,4.662999708671123e-05,0.00017757900059223175
gaussian,117,Improved-gOMP,baseline,0.006715868003084324,5.4422998800873756e-05,0.004589584030327387,0.00037300901021808386,9.225599933415651e-05,0.000929560002987273
gaussian,117,Improved-gOMP,optimized,0.0025372569944011047,5.083298310637474e-05,0.001272213994525373,0.0005105470045236871,8.749100379645824e-05,0.0002946390013676137
gaussian,118,Improved-gOMP,baseline,0.0033257400064030662,3.595402813516557e-05,0.0023755979782436043,0.00024071402731351554,4.672301292885095e-05,0.0001854839938459918
gaussian,118,Improved-gOMP,optimized,0.0014343599905259907,2.67779832938686e-05,0.0007140729867387563,0.0002856149949366227,5.0789007218554616e-05,0.00017334400035906583
gaussian,119,Improved-gOMP,baseline,0.0021160019969101995,3.3069998607970774e-05,0.001618534020963125,0.00013502301590051502,4.2033003410324454e-05,3.925000783056021e-06
gaussian,119,Improved-gOMP,optimized,0.0011042969999834895,3.0390001484192908e-05,0.000655666008242406,0.0002289809926878661,3.8740006857551634e-05,3.0619994504377246e-06
gaussian,120,Improved-gOMP,baseline,0.003889184008585289,3.560798359103501e-05,0.0024719600041862577,0.00026492300094105303,5.750299897044897e-05,0.0005623730248771608
gaussian,120,Improved-gOMP,optimized,0.001520606005215086,2.811703598126769e-05,0.0007772030221531168,0.000290123003651388,5.557000986300409e-05,0.00017272401601076126
gaussian,121,Improved-gOMP,baseline,0.0037691189936595038,3.4549011616036296e-05,0.0024628470418974757,0.00023317398154176772,7.296598050743341e-05,0.0005254470015643165
gaussian,121,Improved-gOMP,optimized,0.002633928001159802,4.36149857705459e-05,0.0012314440100453794,0.0003670149890240282,6.123198545537889e-05,0.0006405280000763014
gaussian,122,Improved-gOMP,baseline,0.0030370640015462413,3.808698966167867e-05,0.0021678439661627635,0.00018451698997523636,4.586001159623265e-05,0.0001809270033845678
gaussian,122,Improved-gOMP,optimized,0.001541338991955854,2.925898297689855e-05,0.0007124539843061939,0.00037337701360229403,5.378300556913018e-05,0.00018967998039443046
gaussian,123,Improved-gOMP,baseline,0.0035681650042533875,7.228700269479305e-05,0.0024056909751379862,0.00024184599169529974,5.055397923570126e-05,0.00020948499150108546
gaussian,123,Improved-gOMP,optimized,0.0015710860025137663,2.8417009161785245e-05,0.0008288789831567556,0.000319457016303204,4.816800355911255e-05,0.0001529019937152043
gaussian,124,Improved-gOMP,baseline,0.0028525209927465767,3.253298928029835e-05,0.002024226007051766,0.0001930829748744145,4.084099782630801e-05,0.00017497900989837945
gaussian,124,Improved-gOMP,optimized,0.001631122999242507,2.7759000658988953e-05,0.0008705090003786609,0.0003066439967369661,5.18000015290454e-05,0.0001617530215298757
gaussian,125,Improved-gOMP,baseline,0.003003953999723308,3.5222023143433034e-05,0.0020545750012388453,0.00021228002151474357,4.549602454062551e-05,0.0002474830253049731
gaussian,125,Improved-gOMP,optimized,0.0014882190007483587,3.150598786305636e-05,0.000762791998567991,0.0002929130132542923,4.2737010517157614e-05,0.00016125000547617674
gaussian,126,Improved-gOMP,baseline,0.002992759007611312,2.99729872494936e-05,0.0021471460058819503,0.0001759240112733096,5.567503103520721e-05,0.00019233798957429826
gaussian,126,Improved-gOMP,optimized,0.001459809995139949,2.9579008696600795e-05,0.0007442670030286536,0.0002959200064651668,4.6182001824490726e-05,0.00015542401524726301
gaussian,127,Improved-gOMP,baseline,0.0030232889985200018,3.838700649794191e-05,0.0021274070168146864,0.00021069699141662568,4.687899490818381e-05,0.0001970719895325601
gaussian,127,Improved-gOMP,optimized,0.0015621810016455129,3.355499939061701e-05,0.0008071450138231739,0.000321025014272891,5.5330980103462934e-05,0.00014578599075321108
gaussian,128,Improved-gOMP,baseline,0.003875837996019982,4.057503247167915e-05,0.0026051679742522538,0.0002657040022313595,6.290899182204157e-05,0.00035640901478473097
gaussian,128,Improved-gOMP,optimized,0.0036766529956366867,0.00011503200221341103,0.0020316469890531152,0.000805971008958295,0.00010009297693613917,0.0002117800322594121
gaussian,129,Improved-gOMP,baseline,0.003631113999290392,3.508201916702092e-05,0.0023908999864943326,0.0002009739982895553,3.892199310939759e-05,0.0005378810019465163
gaussian,129,Improved-gOMP,optimized,0.0023043410037644207,3.6927012843079865e-05,0.0012834410008508712,0.0003711130120791495,6.461901648435742e-05,0.0002578819839982316
gaussian,130,Improved-gOMP,baseline,0.002998053008923307,4.879200423602015e-05,0.0021144429774722084,0.00019088698900304735,4.1467021219432354e-05,0.00018874598026741296
gaussian,130,Improved-gOMP,optimized,0.0015532070101471618,2.8156995540484786e-05,0.0008555199747206643,0.0002863879781216383,4.490601713769138e-05,0.00016380602028220892
gaussian,131,Improved-gOMP,baseline,0.0031795859977137297,3.5164979635737836e-05,0.0021967460052110255,0.00021630999981425703,6.704800762236118e-05,0.0002362850063946098
gaussian,131,Improved-gOMP,optimized,0.002207774989074096,4.4007974793203175e-05,0.0011462630063761026,0.0005328499682946131,8.201997843571007e-05,0.00015026901382952929
gaussian,132,Improved-gOMP,baseline,0.0021918819984421134,3.5360033507458866e-05,0.0016618720110272989,0.00014884899428579956,3.977399319410324e-05,4.391011316329241e-06
gaussian,132,Improved-gOMP,optimized,0.0011745539959520102,3.0250026611611247e-05,0.0006984310020925477,0.000249847027589567,4.296201223041862e-05,2.831002348102629e-06
gaussian,133,Improved-gOMP,baseline,0.0035132589982822537,3.328298043925315e-05,0.0022892750130267814,0.00025617297796998173,5.7169978390447795e-05,0.0004046749963890761
