trial,screening_ratio,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,group_size
53,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04342940121373275,0.002727618875815848,0.052226610801543,0.9375,0.9375,0,0.002145050006220117,6,16.0,0.3719527972193205,target_sparsity_reached,1,1,0.00022755502141080797,12.5,True,,0,0,1.9314969122943761,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,5.469100142363459e-05,0.0008934249926824123,0.00036250399716664106,9.92459972621873e-05,0.00019401501049287617,
54,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.034049745159731144,0.006148569783556253,0.07841281644958464,0.8125,0.8125,0,0.0017793259903555736,6,16.0,0.3015498958287014,target_sparsity_reached,3,3,0.0002125930186593905,12.5,True,,0,0,2.251751547616679,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.4733995562419295e-05,0.0007632559718331322,0.0003351409686729312,6.0071004554629326e-05,0.00015655900642741472,
55,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0422944583249047,0.0038159802947573553,0.061773621350519475,0.875,0.875,0,0.0019250930054113269,6,16.0,0.36798732216265684,target_sparsity_reached,2,2,0.00018799402459990233,12.5,True,,0,0,2.0656343727170285,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.708300937432796e-05,0.0008716339943930507,0.0003211800067219883,5.674100248143077e-05,0.0001928089914144948,
56,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03930896236667542,0.004308766781945084,0.0656411972921357,0.8125,0.8666666666666667,0,0.0049033779941964895,6,15.0,0.36640635788150816,noise_floor,2,3,0.0004375360003905371,11.666666666666666,True,,0,0,1.9868912426624836,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,0.0001446930255042389,0.00234719600121025,0.0007653530046809465,0.000169414997799322,0.0005051390180597082,
57,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0329605474947386,0.005053960473719389,0.07109121235229703,0.875,0.9333333333333333,0,0.0048547319893259555,5,15.0,0.31664195888786306,noise_floor,1,2,0.0005427359865279868,14.0,True,,0,0,2.21179981249379,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5304.0,768.0,2048.0,0.0,1800.0,120.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,8.391801384277642e-05,0.0021697470074286684,0.00119513800018467,0.00016280698764603585,0.00044708402128890157,
58,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04013006167750024,0.0022216631182420624,0.04713452151281545,0.9375,0.9375,0,0.0062309339991770685,6,16.0,0.36683675633376867,target_sparsity_reached,1,1,0.0004752220120280981,12.5,True,,0,0,2.2112975815927287,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5728.0,768.0,2048.0,0.0,2048.0,128.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,0.00011210399679839611,0.0025797799899009988,0.0008648460207041353,0.0001961770176421851,0.0014524309808621183,
59,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.055972810779012186,0.004825061269340548,0.06946266097221261,0.8125,1.0,0,0.0016261889977613464,5,13.0,0.544975320815605,noise_floor,0,3,0.00014402698434423655,13.0,True,,0,0,1.7748151450454268,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.9776990888640285e-05,0.0008710860129212961,0.00028859800659120083,5.390599835664034e-05,4.034984158352017e-06,
60,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05715835181108653,0.004210439799248317,0.06488790179415818,0.875,0.9333333333333333,0,0.002511461003450677,6,15.0,0.5303121658930026,noise_floor,1,2,0.0002556349791120738,11.666666666666666,True,,0,0,2.090402036065856,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,5.915598012506962e-05,0.0009738579974509776,0.00040657502540852875,8.087702735792845e-05,0.000317773999995552,
61,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05041448507787249,0.005290212455780269,0.07273384670000804,0.875,0.9333333333333333,0,0.004909103998215869,6,15.0,0.5342523390451811,noise_floor,1,2,0.00046773596841376275,11.666666666666666,True,,0,0,2.0687058595116894,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,0.00011805698159150779,0.002340537030249834,0.0008470460161333904,0.00013374000263866037,0.0005041979893576354,
62,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0375397997913045,0.0020754657634978486,0.04555728002743194,1.0,1.0,1,0.0030257220059866086,6,16.0,0.33042640451651506,target_sparsity_reached,0,0,0.00038581799890380353,12.5,True,,0,0,1.968681714851131,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,6.0771984863094985e-05,0.0015594649885315448,0.0006226069817785174,8.036599319893867e-05,0.00018622599600348622,
63,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.045484354030586815,0.0014233407901222737,0.03772718900371818,0.9375,1.0,0,0.0022984999959589913,5,15.0,0.3882354241837857,noise_floor,0,1,0.00021459900017362088,14.0,True,,0,0,1.911357509608176,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5304.0,768.0,2048.0,0.0,1800.0,120.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,3.541498153936118e-05,0.000976866009295918,0.0003540129982866347,7.543600804638118e-05,0.00040729598549660295,
64,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04022282483597002,0.0016269942902766069,0.04033601728327435,1.0,1.0,1,0.0020646479970309883,6,16.0,0.4004864983024436,target_sparsity_reached,0,0,0.00023371602583210915,12.5,True,,0,0,2.088081319467302,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,5.403501563705504e-05,0.0009081199968932196,0.0003830700006801635,8.039601380005479e-05,0.00017168901104014367,
65,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04178085388375202,0.015199686259373757,0.1232870076665573,0.75,0.9230769230769231,0,0.0014399430074263364,5,13.0,0.4458434025951843,noise_floor,1,4,0.00014309400285128504,13.0,True,,0,0,1.7720331862505339,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.014298272319138e-05,0.0007783889741403982,0.0002739690098678693,4.946900298818946e-05,3.3750111469998956e-06,
66,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0487523254924853,0.005818315968242603,0.07627788649564567,0.875,0.875,0,0.0018323129916097969,6,16.0,0.4206263976787987,target_sparsity_reached,2,2,0.00020411101286299527,12.5,True,,0,0,2.127251368219071,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.6320008803159e-05,0.0008111770148389041,0.00034045100619550794,5.6748001952655613e-05,0.00016878599126357585,
67,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04331392191741408,0.0064717348612388734,0.08044709355370692,0.875,0.875,0,0.0017894030024763197,6,16.0,0.3921238867899387,target_sparsity_reached,2,2,0.0001946159900398925,12.5,True,,0,0,2.049980691579876,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.617201582528651e-05,0.0008037869993131608,0.000320709019433707,6.0703008784912527e-05,0.00017635901167523116,
68,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.030637294843242523,0.015846169205561953,0.12588156817247692,0.875,0.875,0,0.002408745000138879,6,16.0,0.3535548361309006,target_sparsity_reached,2,2,0.00024431799829471856,12.5,True,,0,0,2.2304464403517494,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.128500586375594e-05,0.0009227129921782762,0.00043231400195509195,8.795197936706245e-05,0.0003778509999392554,
69,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04176191951912684,0.007529209390346315,0.08677101699499848,0.875,0.9333333333333333,0,0.0018391670018900186,6,15.0,0.4287083282879194,noise_floor,1,2,0.0002114240051014349,11.666666666666666,True,,0,0,2.016197363219369,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,4.0260012610815465e-05,0.0007567630091216415,0.0003658139903564006,6.261601811274886e-05,0.00015179000911302865,
70,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.041144093100616314,0.0039839214235426745,0.06311831290158725,0.9375,0.9375,0,0.001818465010728687,6,16.0,0.3569107721588675,target_sparsity_reached,1,1,0.00016421200416516513,12.5,True,,0,0,2.0112370408398217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.8605012125335634e-05,0.0008136650139931589,0.00029781399643979967,4.990400339011103e-05,0.00017943100829143077,
71,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03153823083746226,0.0030901239852432305,0.05558888364811108,0.75,0.9230769230769231,0,0.002581125998403877,5,13.0,0.32588813269787675,noise_floor,1,4,0.00018967301002703607,13.0,True,,0,0,1.6903370378558351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,8.237198926508427e-05,0.001535348012112081,0.00038134498754516244,6.621000648010522e-05,6.387999746948481e-06,
72,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03979410415114057,0.0046107620050692445,0.06790259203498232,0.8125,0.8125,0,0.0017914600030053407,6,16.0,0.3817979648670812,target_sparsity_reached,3,3,0.0001772290124790743,12.5,True,,0,0,2.1632725554313073,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.910798113793135e-05,0.0008148160122800618,0.0003075090062338859,5.397199129220098e-05,0.00017366498650517315,
73,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03472422770781962,0.0013676371959599482,0.03698157914367568,1.0,1.0,1,0.001736082005663775,6,16.0,0.2931205685171824,target_sparsity_reached,0,0,0.0001543679682072252,12.5,True,,0,0,2.170818931847415,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.3207019441761076e-05,0.0007884430087869987,0.00026031599554698914,4.880898632109165e-05,0.00012583198258653283,
74,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03441597292404389,0.003392932260771014,0.0582488820559761,0.875,0.875,0,0.0017833000019891188,6,16.0,0.2621762583824756,target_sparsity_reached,2,2,0.00024443100846838206,12.5,True,,0,0,2.0961929799242567,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.5944991395808756e-05,0.0007322899909922853,0.0003653330059023574,6.417001713998616e-05,0.00015184099902398884,
75,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04016382239222098,0.0033138853162306076,0.057566355766459694,0.875,0.875,0,0.002201933995820582,6,16.0,0.35950713289957514,target_sparsity_reached,2,2,0.0001989379816222936,12.5,True,,0,0,2.0015570514399377,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.7609992432408035e-05,0.0009007170010590926,0.0004501670046010986,7.32880289433524e-05,0.00023677697754465044,
76,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03706055314793446,0.003812285420164292,0.06174370753497308,0.9375,0.9375,0,0.001956398002221249,6,16.0,0.32545330336610595,target_sparsity_reached,1,1,0.00018470895884092897,12.5,True,,0,0,2.024223997283377,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.946501237805933e-05,0.000910858012503013,0.0003209560236427933,7.13889894541353e-05,0.00018082400492858142,
77,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04612771102433152,0.009570937030611838,0.09783116594731885,0.9375,0.9375,0,0.001910353996208869,6,16.0,0.49429728177960813,target_sparsity_reached,1,1,0.00017247001233045012,12.5,True,,0,0,1.999310607313042,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.233099753037095e-05,0.0008494560170220211,0.00033462401188444346,6.308700540103018e-05,0.00014101399574428797,
78,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04032008256360566,0.00717122528176208,0.0846830873419367,0.9375,0.9375,0,0.0021147139923414215,6,16.0,0.38338904161276316,target_sparsity_reached,1,1,0.0001748180075082928,12.5,True,,0,0,2.502163795166082,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5728.0,768.0,2048.0,0.0,2048.0,128.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,3.5981982364319265e-05,0.0008026940049603581,0.0002865679998649284,5.200700252316892e-05,0.0005550889909500256,
79,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04657931077689973,0.006318420198006499,0.07948849097829509,0.8125,1.0,0,0.0011924169957637787,5,13.0,0.4614140581982931,noise_floor,0,3,0.00010976199700962752,13.0,True,,0,0,1.9143464302897515,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.807301643770188e-05,0.0006272570171859115,0.00022860000899527222,4.171297769062221e-05,3.073990228585899e-06,
80,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.032015506623115565,0.011531281155035055,0.10738380303861032,0.75,0.9230769230769231,0,0.0011203300091437995,5,13.0,0.33871656181396037,noise_floor,1,4,0.00010482598736416548,13.0,True,,0,0,1.9994089921708302,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.3895016056485474e-05,0.0005950049962848425,0.00022872199770063162,3.295097849331796e-05,2.5189947336912155e-06,
81,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03844033945576385,0.006223120544752138,0.07888675772746741,0.875,0.875,0,0.0018038029957097024,6,16.0,0.40486587879144864,target_sparsity_reached,2,2,0.00017119100084528327,12.5,True,,0,0,2.195416882926464,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.3154021366499364e-05,0.0007830030081095174,0.00032662700687069446,5.0009010010398924e-05,0.00019804098701570183,
82,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03927692013875826,0.005575731548496156,0.07467082126571367,0.9375,0.9375,0,0.0016341870068572462,6,16.0,0.369414023381801,target_sparsity_reached,1,1,0.00017788601689971983,12.5,True,,0,0,1.929599667754483,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.265097620896995e-05,0.0007521689840359613,0.00029253702086862177,5.0439004553481936e-05,0.00014548402396030724,
83,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05258358587077148,0.006868069104276748,0.08287381434612955,0.875,0.9333333333333333,0,0.0018651949940249324,6,15.0,0.5642366527278779,noise_floor,1,2,0.00019137299386784434,11.666666666666666,True,,0,0,2.261028441226095,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,3.84599989047274e-05,0.0008702329942025244,0.0003039239963982254,5.8075995184481144e-05,0.0001659059926168993,
84,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04111475469969648,0.004724597888553871,0.06873571043172443,0.875,0.875,0,0.0023226630000863224,6,16.0,0.41653529306131976,target_sparsity_reached,2,2,0.00020588799088727683,12.5,True,,0,0,2.195041455956088,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,5.800400685984641e-05,0.0011466220166767016,0.00034812200465239584,6.481396849267185e-05,0.00016798198339529335,
85,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.036697770800949575,0.007915102431212635,0.08896686142161381,0.8125,1.0,0,0.003679642002680339,5,13.0,0.35364355967486705,noise_floor,0,3,0.00026011597947217524,13.0,True,,0,0,1.9130577336949552,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,0.00012450602662283927,0.001909876984427683,0.0005922519922023639,0.00013152298924978822,8.591014193370938e-06,
86,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03135176317348442,0.0012504918419816906,0.035362294071251806,0.9375,1.0,0,0.004065205008373596,5,15.0,0.31292490396229317,noise_floor,0,1,0.0003711710014613345,14.0,True,,0,0,2.0164864261412916,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5304.0,768.0,2048.0,0.0,1800.0,120.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,8.027600415516645e-05,0.0019212729821447283,0.0007634810172021389,0.00011593398812692612,0.00045876900549046695,
87,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04435061512883304,0.0028751069073798805,0.05362002338100834,0.8125,1.0,0,0.002983818994835019,5,13.0,0.4058750610855165,noise_floor,0,3,0.0002702659839997068,13.0,True,,0,0,1.8638446900349244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,5.6428019888699055e-05,0.0017666909843683243,0.0005607500061159953,8.871102181728929e-05,5.362991942092776e-06,
88,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04706485872154237,0.007194991686516545,0.08482329683828933,0.75,1.0,0,0.0016318710113409907,5,12.0,0.4669125531977858,noise_floor,0,4,0.00017978600226342678,12.0,True,,0,0,1.9763047202292299,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4584.0,768.0,2048.0,0.0,1152.0,96.0,312.0,48.0,40.0,40.0,40.0,40.0,0.0,4.373400588519871e-05,0.0007775280100759119,0.0003624290111474693,7.27400038158521e-05,6.175017915666103e-06,
89,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04458435173463013,0.006424063773475679,0.08015025747604107,0.875,0.875,0,0.0018006880127359182,6,16.0,0.40197340778694496,target_sparsity_reached,2,2,0.00020843899983447045,12.5,True,,0,0,1.944059735326476,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.9095000829547644e-05,0.0007940230134408921,0.00035333901178091764,6.275501800701022e-05,0.00014823202218394727,
90,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03908004277115596,0.0028096297887392273,0.05300594107021615,0.75,1.0,0,0.0012712809984805062,5,12.0,0.37925164708935527,noise_floor,0,4,0.00011530601477716118,12.0,True,,0,0,1.6483511789790803,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4584.0,768.0,2048.0,0.0,1152.0,96.0,312.0,48.0,40.0,40.0,40.0,40.0,0.0,3.079201269429177e-05,0.0006507769867312163,0.0002490749611752108,4.979599907528609e-05,3.1130184652283788e-06,
91,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04781942914523685,0.0034937937421676583,0.05910832210583936,0.9375,0.9375,0,0.0017398610070813447,6,16.0,0.43793250058952543,target_sparsity_reached,1,1,0.00018175398872699589,12.5,True,,0,0,2.145676151761792,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.654402098618448e-05,0.0007483560184482485,0.0003218729980289936,6.159601616673172e-05,0.0001423960056854412,
92,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.035862099173309375,0.0054106461855325414,0.0735570947328165,0.9375,0.9375,0,0.001696064995485358,6,16.0,0.32495365587350644,target_sparsity_reached,1,1,0.00017875801131594926,12.5,True,,0,0,2.2746183756272282,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.14200296998024e-05,0.0007579809898743406,0.00030427299498114735,9.103500633500516e-05,0.00013195899373386055,
93,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03810844766285729,0.01156273687851281,0.10753016729510287,0.875,0.875,0,0.0024585300125181675,7,16.0,0.395319777173945,target_sparsity_reached,2,2,0.00020776801102329046,10.714285714285714,True,,0,0,2.0934704550346583,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5840.0,768.0,2048.0,0.0,2048.0,128.0,560.0,64.0,56.0,56.0,56.0,56.0,0.0,4.213702050037682e-05,0.0009166139934677631,0.0003540379839250818,8.104798325803131e-05,0.0005724140064558014,
94,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.02781438816977919,0.001668016803256436,0.04084136142755816,0.8125,1.0,0,0.00213166099274531,5,13.0,0.29519293981132316,noise_floor,0,3,0.00019888501265086234,13.0,True,,0,0,1.8310477897269934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,4.4850981794297695e-05,0.0011206199997104704,0.00042360497172921896,7.269800698850304e-05,5.663983756676316e-06,
95,2.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03712944788974287,0.006505566642572135,0.08065709294644914,0.875,0.875,0,0.0036377579963300377,6,16.0,0.37514484205623033,target_sparsity_reached,2,2,0.0002676579897524789,12.5,True,,0,0,2.06024073140132,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5728.0,768.0,2048.0,0.0,2048.0,128.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,6.965198554098606e-05,0.001438162027625367,0.0004928190028294921,8.153700036928058e-05,0.000912646995857358,
