trial,k,algorithm,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver
29,12,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03359179192911178,0.0007659826371565332,0.02767639133190115,0.9166666666666666,0.9166666666666666,0,0.00022560000070370734,4,12.0,0.30775444658612133,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.7068648846523624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,12,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03359179192911178,0.0007380698632654333,0.027167441235151926,0.9166666666666666,1.0,0,0.0012668999843299389,4,11.0,0.308145100183372,noise_floor,0,1,0.00010820003808476031,17.75,True,cholesky_solve,1,0,1.6399785642410667,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03501693208741828,0.0030273941119667185,0.05502176034958095,0.9375,0.9375,0,0.0009410000056959689,16,16.0,0.3013937307799683,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.1892716737576334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03501693208741828,0.006481034681454923,0.0805048736503258,0.875,0.875,0,0.00045590000809170306,6,16.0,0.3354673683090241,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.31353618245335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03501693208741828,0.006481034687713015,0.0805048736891936,0.875,0.875,0,0.0014429000148084015,6,16.0,0.3354673683090241,target_sparsity_reached,2,2,0.00013189998571760952,17.666666666666668,True,cholesky_solve,1,0,2.31353618245335,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.029839320744963697,0.0027080810863187713,0.052039226419296154,0.9375,0.9375,0,0.0009523000044282526,16,16.0,0.23565210537588038,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.125245023373627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029839320744963697,0.002223372890374505,0.04715265517841498,0.9375,0.9375,0,0.00041360000614076853,6,16.0,0.24687664165281917,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,2.3132708068270214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029839320744963697,0.0020152088962114346,0.04489107813598861,0.9375,1.0,0,0.0015211000281851739,6,15.0,0.2472759077026401,noise_floor,0,1,0.00014230000670067966,16.5,True,cholesky_solve,1,0,2.0646782147661367,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04295405758292767,0.011859586650422574,0.10890172932705235,0.625,0.625,0,0.0009220000065397471,16,16.0,0.3555276679680556,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,1.82716644147103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04295405758292767,0.00831242452244008,0.09117249871776072,0.6875,0.6875,0,0.0004194000212009996,6,16.0,0.3863474213431375,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,1.8984677797471132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04295405758292767,0.008785070076813013,0.09372870465771418,0.5625,0.75,0,0.0010299999848939478,5,12.0,0.4391444852136133,noise_floor,3,7,9.399998816661537e-05,17.6,True,,0,0,1.7180894172763626,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03459575174187888,0.008275543605562657,0.09097001487063007,0.75,0.75,0,0.0033808000152930617,16,16.0,0.26432630816829406,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,1.8068781928527524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03459575174187888,0.005722149304172671,0.07564488947822363,0.8125,0.8125,0,0.0008933999924920499,6,16.0,0.2648451087685357,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,1.9348150334844574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03459575174187888,0.004118021090559942,0.06417180915760394,0.75,0.9230769230769231,0,0.0012975000136066228,5,13.0,0.32222018248700646,noise_floor,1,4,0.00011340001947246492,18.6,True,,0,0,1.9230857961108758,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04200488080926188,0.0006211208535423085,0.02492229631358853,1.0,1.0,1,0.0011738000030163676,16,16.0,0.3691019307233268,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.8749609929974362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04200488080926188,0.018945983011932895,0.13764440784838625,0.875,0.875,0,0.0004261000140104443,6,16.0,0.5096391826070718,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.098601031265791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04200488080926188,0.0006211208535422841,0.02492229631358804,1.0,1.0,1,0.0020370999991428107,7,16.0,0.3691019307233268,target_sparsity_reached,0,0,0.00016499997582286596,14.428571428571429,True,cholesky_solve,1,0,1.9975232480139171,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03492400556297611,0.007465073813219103,0.0864006586388038,0.875,0.875,0,0.0008889999880921096,16,16.0,0.3271165619976045,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.1288059558310377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03492400556297611,0.009649152504359987,0.09823009978799771,0.75,0.75,0,0.00038339997990988195,6,16.0,0.37605488867480585,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,2.409513895811929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03492400556297611,0.00967375395635164,0.09835524366474642,0.75,0.75,0,0.0014643000031355768,6,16.0,0.38894719203554623,target_sparsity_reached,4,4,0.00013819994637742639,17.666666666666668,True,cholesky_solve,1,0,2.440152420762905,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0421868567809729,0.0039615886891970495,0.0629411525887241,1.0,1.0,1,0.0009373000066261739,16,16.0,0.4013538379279346,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,2.2728831272877934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0421868567809729,0.004928146967124077,0.07020076186996888,0.9375,0.9375,0,0.0007347000064328313,6,16.0,0.42678941804103876,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,2.302961223112975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0421868567809729,0.004928146958719962,0.07020076181011116,0.9375,0.9375,0,0.0016909999831113964,6,16.0,0.4267894180410387,target_sparsity_reached,1,1,0.00015309997252188623,17.833333333333332,True,cholesky_solve,1,0,2.3029612231129772,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03186767489985782,0.006726144971410753,0.08201307805106911,0.8125,0.8125,0,0.0009867000044323504,16,16.0,0.2750735305437479,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,2.2102501168623028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03186767489985782,0.00529985790830198,0.07280012299647563,0.8125,0.8125,0,0.0003949000092688948,6,16.0,0.28869458082439015,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.2849596797187472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03186767489985782,0.006333177751717996,0.0795812650799043,0.8125,0.8125,0,0.0014888999867253006,6,16.0,0.28125264144797635,target_sparsity_reached,3,3,0.00013650004984810948,18.333333333333332,True,cholesky_solve,1,0,2.30627594224029,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03742817875519987,0.0038480965515929784,0.06203302790927571,1.0,1.0,1,0.0009803000139072537,16,16.0,0.335941511527323,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,2.001274833880689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03742817875519987,0.003848096551593007,0.06203302790927594,1.0,1.0,1,0.00038339997990988195,6,16.0,0.33594151152732293,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,2.001274833880689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03742817875519987,0.003848096552679173,0.06203302791803068,1.0,1.0,1,0.0014324999938253313,6,16.0,0.335941511527323,target_sparsity_reached,0,0,0.00013120000949129462,17.5,True,cholesky_solve,1,0,2.001274833880689,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04989598929537497,0.004859583156276371,0.06971071048466204,0.875,0.875,0,0.0008938000246416777,16,16.0,0.38399686310390607,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.1168981592174223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04989598929537497,0.007142577862147081,0.08451377320973831,0.8125,0.8125,0,0.00039000000106170774,6,16.0,0.4043295384979364,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.1304576226424254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04989598929537497,0.006213058546595807,0.07882295697698613,0.75,0.9230769230769231,0,0.0010544999968260527,5,13.0,0.5328568369795506,noise_floor,1,4,9.269997826777399e-05,17.8,True,,0,0,2.033221918568742,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04060181111433317,0.008466649372022277,0.09201439763440436,0.875,0.875,0,0.000908499991055578,16,16.0,0.30852960412705543,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.04580184892581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04060181111433317,0.008466649372022225,0.09201439763440407,0.875,0.875,0,0.00038389998371712863,6,16.0,0.3085296041270553,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.0458018489258096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04060181111433317,0.007367519896605889,0.0858342582923968,0.875,0.9333333333333333,0,0.001364399999147281,6,15.0,0.320217083758938,noise_floor,1,2,0.00013499995111487806,17.0,True,cholesky_solve,1,0,2.0143776850864477,1.0,1.0,0.0,0.0,1.0,0.0,1.0
11,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04091403842725215,0.004252055363733771,0.06520778606680165,0.9375,0.9375,0,0.0011578999983612448,16,16.0,0.35194442894378897,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.3450413466776623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04091403842725215,0.0069542920484768015,0.08339239802570017,0.8125,0.8125,0,0.00044249999336898327,6,16.0,0.3864879826017232,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.1114219615283973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04091403842725215,0.006092371377773761,0.07805364423121934,0.8125,0.8666666666666667,0,0.0014727000088896602,6,15.0,0.40177023891583097,noise_floor,2,3,0.00013849997776560485,16.666666666666668,True,cholesky_solve,1,0,2.1069836142485743,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.030914759227665945,0.001289482016753257,0.03590935834505062,0.9375,0.9375,0,0.0009710000013001263,16,16.0,0.27879996952480873,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.249274341373366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.030914759227665945,0.0026353520250527876,0.05133567984406935,0.9375,0.9375,0,0.0004327999777160585,6,16.0,0.2660884773309318,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,2.0795027294046275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.030914759227665945,0.002635352025531721,0.051335679848734064,0.9375,0.9375,0,0.0015918000135570765,6,16.0,0.26608847733093177,target_sparsity_reached,1,1,0.00014510005712509155,17.666666666666668,True,cholesky_solve,1,0,2.0795027294046275,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.029464935529031597,0.008433751431197936,0.09183545846348204,0.8125,0.8125,0,0.0010311999940313399,16,16.0,0.23189592557244998,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,2.051473943095206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029464935529031597,0.007519321099570972,0.0867140190486577,0.8125,0.8125,0,0.0004256000102031976,6,16.0,0.24228038633001922,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.246881688894279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029464935529031597,0.006984108202651632,0.08357097703540166,0.8125,0.8666666666666667,0,0.0015204999945126474,6,15.0,0.24375504386356933,noise_floor,2,3,0.00013990001752972603,16.5,True,cholesky_solve,1,0,1.9335070154687368,1.0,1.0,0.0,0.0,1.0,0.0,1.0
14,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.055358651675444494,0.006842629553017202,0.08272018830380648,0.8125,0.8125,0,0.0009733000188134611,16,16.0,0.4525249704506567,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,2.255651123457476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055358651675444494,0.005910825099839271,0.07688189058444954,0.8125,0.8125,0,0.00044249999336898327,6,16.0,0.4808823450524104,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.3631863749917894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055358651675444494,0.005191616514937493,0.07205287305123573,0.8125,0.8666666666666667,0,0.0014627999917138368,6,15.0,0.4768198969743736,noise_floor,2,3,0.00013819997548125684,16.833333333333332,True,cholesky_solve,1,0,2.2563784569614853,1.0,1.0,0.0,0.0,1.0,0.0,1.0
15,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03709491346526567,0.0038185994432099087,0.061794817284379994,0.875,0.875,0,0.0009644999809097499,16,16.0,0.31003509305183286,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.083187344905162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03709491346526567,0.004158008655729783,0.06448262289741154,0.875,0.875,0,0.0003836000105366111,6,16.0,0.31663194269049444,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.1206424892622557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03709491346526567,0.003565466665453923,0.059711528748257005,0.75,1.0,0,0.0010825000063050538,5,12.0,0.3881280090203825,noise_floor,0,4,0.00010339994332753122,17.4,True,,0,0,1.9390227345627222,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03632940744412142,0.004209996957531057,0.06488448934476604,0.9375,0.9375,0,0.0012750000169035047,16,16.0,0.3102170118705077,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.8802145140380446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03632940744412142,0.004209996957531067,0.06488448934476611,0.9375,0.9375,0,0.00040190000436268747,6,16.0,0.31021701187050776,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.8802145140380446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03632940744412142,0.004209996960970669,0.0648844893712717,0.9375,0.9375,0,0.0015906999760773033,6,16.0,0.31021701187050776,target_sparsity_reached,1,1,0.00013910001143813133,17.5,True,cholesky_solve,1,0,1.8802145140380448,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.056965578964438386,0.003302059659583624,0.057463550704630356,0.9375,0.9375,0,0.0009434999956283718,16,16.0,0.490561770783338,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.315174139770546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.056965578964438386,0.0040373274120898955,0.06353996704508034,0.875,0.875,0,0.0004040999920107424,6,16.0,0.5326279530052307,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.4702141446679224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.056965578964438386,0.004499223696310987,0.06707625284935785,0.8125,1.0,0,0.001118500018492341,5,13.0,0.6021822927769307,noise_floor,0,3,9.799998952075839e-05,18.4,True,,0,0,2.124548943294801,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03855283680782611,0.003922540017066151,0.06263018455238777,0.9375,0.9375,0,0.0016089999990072101,16,16.0,0.31033098392643427,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,2.098655241341684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03855283680782611,0.004846889794251416,0.06961960782891137,0.875,0.875,0,0.0005658000009134412,6,16.0,0.3229916323317048,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.0269278918120337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03855283680782611,0.0035795005987663848,0.059828927775503256,0.875,0.9333333333333333,0,0.001724300003843382,6,15.0,0.33896206656324224,noise_floor,1,2,0.00015860001440159976,16.833333333333332,True,cholesky_solve,1,0,2.084319607312393,1.0,1.0,0.0,0.0,1.0,0.0,1.0
19,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.029840647637949327,0.0068498189129678495,0.08276363279223459,0.8125,0.8125,0,0.0009285999985877424,16,16.0,0.24488261664093686,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,1.9847238566920167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029840647637949327,0.00684981891296792,0.08276363279223502,0.8125,0.8125,0,0.0003944000054616481,6,16.0,0.24488261664093686,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,1.9847238566920173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.029840647637949327,0.006029808331071431,0.07765184048734088,0.75,1.0,0,0.0010507999977562577,5,12.0,0.31298271349057133,noise_floor,0,4,9.509999654255807e-05,17.2,True,,0,0,1.7373991318856823,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03097379725313878,0.0027509759499589393,0.052449746900809155,1.0,1.0,1,0.0009737999935168773,16,16.0,0.2512749035714545,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.9780671207568314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03097379725313878,0.002977874755948154,0.054569907054604315,0.9375,0.9375,0,0.0004023999790661037,6,16.0,0.2558931617114348,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,2.110621712160276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03097379725313878,0.0027509759530934836,0.05244974693069056,1.0,1.0,1,0.0022834000119473785,6,16.0,0.2512749035714545,target_sparsity_reached,0,0,0.00020030004088766873,17.833333333333332,True,cholesky_solve,1,0,1.9780671207568303,1.0,1.0,0.0,0.0,1.0,0.0,1.0
21,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.041287400385220746,0.007337912088691577,0.08566161385761757,0.8125,0.8125,0,0.0010296999826095998,16,16.0,0.3638739854211296,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,1.9252817322834035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.041287400385220746,0.004041505980119594,0.0635728399563807,0.875,0.875,0,0.00042109997593797743,6,16.0,0.3843145104799824,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,2.0574588106866454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.041287400385220746,0.006274548383546932,0.07921204695970767,0.8125,0.8666666666666667,0,0.0017643999890424311,6,15.0,0.37949839580860073,noise_floor,2,3,0.0001647999742999673,17.166666666666668,True,cholesky_solve,1,0,1.8157882673959314,1.0,1.0,0.0,0.0,1.0,0.0,1.0
22,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04496377959376269,0.006797647323065408,0.08244784607899353,0.8125,0.8125,0,0.0013695999805349857,16,16.0,0.34725715170040794,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,1.9279884714660478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04496377959376269,0.004680102277448347,0.06841127302899973,0.8125,0.8125,0,0.0004671999777201563,6,16.0,0.366168382826995,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,1.8934512489632052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04496377959376269,0.003953993325174413,0.0628807866138331,0.75,1.0,0,0.0017281000036746264,5,12.0,0.45659260077244274,noise_floor,0,4,0.00016370005323551595,16.8,True,,0,0,1.7267344148192962,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03202016733813362,0.006338482272565762,0.07961458580289017,0.875,0.875,0,0.0010517000046093017,16,16.0,0.2839873830487227,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,1.9890894912232993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03202016733813362,0.006338482272565786,0.07961458580289033,0.875,0.875,0,0.00040889999945648015,6,16.0,0.2839873830487227,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.9890894912232988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03202016733813362,0.006748790166922391,0.08215102048618989,0.875,0.875,0,0.0016164999979082495,6,16.0,0.2842485918904814,target_sparsity_reached,2,2,0.00015089995577000082,17.666666666666668,True,cholesky_solve,1,0,2.015566467318291,1.0,1.0,0.0,0.0,1.0,0.0,1.0
24,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.033916650768838284,0.0013914938231925152,0.03730273211431725,1.0,1.0,1,0.0009354999929200858,16,16.0,0.276733634693832,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,2.0184352658373457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,16,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.033916650768838284,0.0034697528712339678,0.05890460823427966,0.9375,0.9375,0,0.0004345000197645277,6,16.0,0.30019920907050723,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,2.0973290019770694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,16,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.033916650768838284,0.0029403694639133547,0.05422517371031055,0.9375,1.0,0,0.0022510999988298863,6,15.0,0.30780526401991026,noise_floor,0,1,0.00022170000011101365,16.333333333333332,True,cholesky_solve,1,0,1.9825377990257032,1.0,1.0,0.0,0.0,1.0,0.0,1.0
25,16,OMP,96,256,0.375,gaussian,gaussian,20.0,0.042387149739621224,0.001646161669951327,0.0405729179373548,1.0,1.0,1,0.0014695999852847308,16,16.0,0.38588389309844345,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.848146071487065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
